SEASON_ID,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PTS,PLUS_MINUS
42008,1610612762,Utah Jazz,82,48,34,0.585,48.5,38.3,80.8,0.475,4.8,13.7,0.349,22.1,28.7,0.771,11.5,29.5,41,24.7,14.8,8.8,4.6,5.2,22.3,103.6,2.6
42008,1610612764,Washington Wizards,82,19,63,0.232,48.1,36.5,81.2,0.45,4.8,14.6,0.33,18.2,23.8,0.767,11.7,28.4,40.1,20,14,7.5,4.5,5.3,20.5,96.1,-7.5
42009,1610612737,Atlanta Hawks,82,53,29,0.646,48.4,38.8,82.9,0.468,6.4,17.7,0.36,17.7,23.3,0.759,11.8,29.9,41.7,21.8,12,7.2,5,4.4,19.9,101.7,4.7
42009,1610612738,Boston Celtics,82,50,32,0.61,48.2,37.1,76.8,0.483,6.1,17.5,0.348,19,25.5,0.746,8.7,29.9,38.6,23.5,14.9,8.5,4.9,4.7,22.1,99.2,3.7
42009,1610612766,Charlotte Bobcats,82,44,38,0.537,48.5,34.9,76.9,0.453,5.6,16.2,0.346,20,26.6,0.751,10.5,30.4,40.8,20.2,15.7,7.7,5.4,6.1,19.5,95.3,1.5
42009,1610612741,Chicago Bulls,82,41,41,0.5,48.5,37.6,83.2,0.451,4.3,13,0.33,18,23.9,0.754,11.4,33.1,44.5,20.8,14.3,6.5,5.8,5.3,20.1,97.5,-1.6
42009,1610612739,Cleveland Cavaliers,82,61,21,0.744,48.2,37.8,77.9,0.485,7.3,19.3,0.381,19.1,26.6,0.72,9.6,32.8,42.5,22.4,13.9,6.9,5.2,4,19.4,102.1,6.5
42009,1610612742,Dallas Mavericks,82,55,27,0.671,48.5,38.3,82.4,0.464,6.8,18.3,0.372,18.6,22.8,0.816,10.2,31.5,41.7,23.4,12.9,7.6,5.5,4.1,19.1,102,2.7
42009,1610612743,Denver Nuggets,82,53,29,0.646,48.2,38.1,81.4,0.468,6.6,18.5,0.359,23.6,30.6,0.772,10.8,30.5,41.4,21,13.9,8.3,5.1,5.3,22.5,106.5,4.1
42009,1610612765,Detroit Pistons,82,27,55,0.329,48.2,35.9,80.5,0.445,4.6,14.5,0.314,17.7,24.4,0.728,12.8,27.3,40.2,19.4,13.4,7.3,3.8,4.9,22.2,94,-5.1
42009,1610612744,Golden State Warriors,82,26,56,0.317,48.1,40.6,86.5,0.469,7.7,20.6,0.375,19.9,25.4,0.782,9.2,29.2,38.4,22.4,14.7,9.3,4.1,5,23,108.8,-3.6
42009,1610612745,Houston Rockets,82,42,40,0.512,48.5,37.7,84.4,0.447,7.9,22.4,0.351,19,24.7,0.772,11.8,30.1,42,21.8,14.5,7.1,3.9,6.5,20.9,102.4,-0.4
42009,1610612754,Indiana Pacers,82,32,50,0.39,48.1,36.8,83.2,0.443,8,23.1,0.348,19.1,24.6,0.775,9.6,31.9,41.5,21.1,15,7.1,5.4,5,22.5,100.8,-3
42009,1610612746,Los Angeles Clippers,82,29,53,0.354,48.1,36.6,80.5,0.455,5.9,17.8,0.332,16.6,22.8,0.73,11.3,30.5,41.8,22.1,15.7,6.5,5.7,4.4,19.3,95.7,-6.4
42009,1610612747,Los Angeles Lakers,82,57,25,0.695,48.4,38.3,83.8,0.457,6.5,19,0.341,18.5,24.2,0.765,11.9,32.5,44.3,21.1,13.4,7.5,4.9,4.4,19.4,101.7,4.7
42009,1610612763,Memphis Grizzlies,82,40,42,0.488,48.5,39.3,83.8,0.469,4.2,12.4,0.337,19.7,26.9,0.733,13,30.4,43.5,18.8,15.2,7.9,4.9,6.1,20.2,102.5,-1.5
42009,1610612748,Miami Heat,82,47,35,0.573,48.5,36.4,79.5,0.458,6,17.4,0.346,17.7,23.5,0.752,10.7,31.1,41.8,18.9,13.2,7.4,5.6,4.3,20.9,96.5,2.3
42009,1610612749,Milwaukee Bucks,82,46,36,0.561,48.7,37.2,85.3,0.436,7.9,22.1,0.356,15.4,20.4,0.755,11.8,31.2,43,21.2,13.2,7.1,4.7,5.1,22.2,97.7,1.7
42009,1610612750,Minnesota Timberwolves,82,15,67,0.183,48.2,37.9,84.4,0.449,4.9,14.4,0.341,17.5,23.5,0.746,11.7,31.2,42.9,19.8,16.3,7.3,3.7,5.4,20.7,98.2,-9.6
42009,1610612751,New Jersey Nets,82,12,70,0.146,48.2,34.3,79.9,0.429,4.6,14.5,0.318,19.2,24.6,0.78,10.9,28.8,39.7,18.8,14.4,7,4.8,5.1,20,92.4,-9.1
42009,1610612740,New Orleans Hornets,82,37,45,0.451,48.4,38.8,83.4,0.464,7,19.2,0.363,15.8,20.3,0.778,10.4,29.9,40.3,22.3,13.5,7.6,3.7,4.5,19.6,100.2,-2.5
42009,1610612752,New York Knicks,82,29,53,0.354,48.5,38.1,83.9,0.455,9.1,26.2,0.346,16.8,21.5,0.782,10.2,30.2,40.4,21.6,14,7.1,3.7,4.5,20,102.1,-3.8
42009,1610612760,Oklahoma City Thunder,82,50,32,0.61,48.3,37.4,80.8,0.462,5.1,15,0.34,21.7,27,0.805,11.7,31.8,43.5,20,15,8,5.9,4.7,21.3,101.5,3.5
42009,1610612753,Orlando Magic,82,59,23,0.72,48.1,36.6,78,0.47,10.3,27.3,0.375,19.2,26.5,0.724,9.9,33.4,43.2,19.7,14.1,6.2,5.6,3.5,19.9,102.8,7.5
42009,1610612755,Philadelphia 76ers,82,27,55,0.329,48.3,37.6,81.8,0.46,5.8,16.8,0.343,16.7,22,0.756,11.5,29.5,41,21,14.5,8.1,5.4,4,20.5,97.7,-3.9
42009,1610612756,Phoenix Suns,82,54,28,0.659,48.1,40.7,82.8,0.492,8.9,21.6,0.412,19.9,25.8,0.77,11.1,31.9,43,23.3,14.8,5.8,5.1,4.5,20.9,110.2,4.9
42009,1610612757,Portland Trail Blazers,82,50,32,0.61,48.4,36.3,78.7,0.461,6,16.9,0.354,19.6,24.8,0.79,11.1,29.1,40.2,20.4,12.3,6.4,4.3,4.1,20.9,98.1,3.3
42009,1610612758,Sacramento Kings,82,25,57,0.305,48.5,38.3,84.1,0.456,5.9,16.9,0.349,17.4,24,0.726,11.9,30.7,42.6,20.5,15,6.9,4.5,5.7,22.3,100,-4.4
42009,1610612759,San Antonio Spurs,82,50,32,0.61,48.2,38.4,81.2,0.473,6.8,18.9,0.358,17.8,24,0.74,10.8,32,42.8,22.3,13.6,6.3,4.6,5.1,20.4,101.4,5.1
42009,1610612761,Toronto Raptors,82,40,42,0.488,48.2,39,80.9,0.482,6.3,17,0.371,19.7,25.8,0.764,9.8,30.6,40.4,22,13.4,5.7,4.7,4.4,22.2,104.1,-1.8
42009,1610612762,Utah Jazz,82,53,29,0.646,48.2,39.4,80.2,0.491,5.4,14.7,0.364,20.2,27.2,0.741,10.6,31.6,42.2,26.7,15.2,8.2,4.9,5.4,22.7,104.2,5.3
42009,1610612764,Washington Wizards,82,26,56,0.317,48.4,36.7,81.7,0.449,5.3,14.9,0.353,17.6,23.1,0.762,11.8,30,41.8,19,14.9,6,5.1,5.1,21.4,96.2,-4.8
42010,1610612737,Atlanta Hawks,82,44,38,0.537,48.1,36.2,78.4,0.462,6.1,17.4,0.352,16.4,21.1,0.779,9.3,30,39.3,22,13.6,6.1,4.2,4.2,19,95,-0.8
42010,1610612738,Boston Celtics,82,56,26,0.683,48.2,36.9,75.8,0.486,5,13.6,0.365,17.8,23.1,0.77,7.8,31,38.8,23.4,14.6,8.2,4.2,4.4,20.5,96.5,5.4
42010,1610612766,Charlotte Bobcats,82,34,48,0.415,48.3,35,77.6,0.451,4.8,14.7,0.327,18.4,24.4,0.756,10.3,29.8,40.1,21.1,14.5,6.4,5.3,6,20,93.3,-4
42010,1610612741,Chicago Bulls,82,62,20,0.756,48.4,37.1,80.3,0.462,6.2,17.3,0.361,18.2,24.5,0.743,11.8,32.4,44.2,22.3,14.2,7.2,5.7,5.8,20,98.6,7.3
42010,1610612739,Cleveland Cavaliers,82,19,63,0.232,48.2,35.2,81.1,0.434,6.2,18.2,0.342,18.9,25.3,0.745,10.4,29.9,40.3,21,14.2,6.6,4.2,6,20.1,95.5,-9
42010,1610612742,Dallas Mavericks,82,57,25,0.695,48.1,37.4,78.8,0.475,7.9,21.6,0.365,17.5,22.6,0.777,9.5,31.9,41.4,23.8,14,6.8,4.3,3.7,19.2,100.2,4.2
42010,1610612743,Denver Nuggets,82,50,32,0.61,48.1,38.4,80.6,0.476,8.1,20.8,0.388,22.7,29.6,0.765,9.6,32.3,42,22.1,14.1,7.4,4.3,6,21,107.5,4.8
42010,1610612765,Detroit Pistons,82,30,52,0.366,48.5,37.3,81.1,0.46,5.8,15.3,0.376,16.7,22.6,0.737,11.4,27.3,38.6,21.1,13,7.3,4,4.6,19.9,97,-3.6
42010,1610612744,Golden State Warriors,82,36,46,0.439,48.4,39.6,85.9,0.461,8.4,21.3,0.392,15.7,20.7,0.761,11.6,28.9,40.5,22.5,14.6,9,5,4.3,22,103.4,-2.3
42010,1610612745,Houston Rockets,82,43,39,0.524,48.5,38.7,85.1,0.454,8.3,22.5,0.367,20.3,25.4,0.801,11.7,31.1,42.8,23.8,13.5,7.1,4.5,5.5,20,105.9,2.2
42010,1610612754,Indiana Pacers,82,37,45,0.451,48.2,36.6,82.8,0.442,7.1,20.2,0.354,19.4,24.8,0.782,11.1,32.4,43.5,19.6,15.4,7.1,5.6,5.7,21.7,99.8,-1.1
42010,1610612746,Los Angeles Clippers,82,32,50,0.39,48.4,36.8,80.4,0.457,6.3,18.5,0.338,18.9,26.7,0.707,11.6,30.5,42.1,22.1,16.4,7.1,4.9,4.9,21.1,98.6,-3.1
42010,1610612747,Los Angeles Lakers,82,57,25,0.695,48.4,38.1,82.4,0.463,6.4,18.1,0.352,18.8,24.1,0.779,12.1,31.9,44,22,13.1,7.3,5.1,4.5,19,101.5,6.1
42010,1610612763,Memphis Grizzlies,82,46,36,0.561,48.5,39,82.9,0.471,3.8,11.3,0.334,18.1,24.2,0.75,11.8,29.2,41,20.6,14,9.4,5.4,6.2,20.8,99.9,2.3
42010,1610612748,Miami Heat,82,58,24,0.707,48.2,37,76.8,0.481,6.7,18,0.37,21.5,27.9,0.769,9.6,32.5,42.1,20,13.9,6.6,5.2,3,20.4,102.1,7.5
42010,1610612749,Milwaukee Bucks,82,35,47,0.427,48.4,34.3,79.8,0.43,5.9,17.2,0.342,17.4,22.9,0.757,10.5,30.2,40.8,18.8,13.5,7.5,4.9,4.8,20.5,91.9,-0.8
42010,1610612750,Minnesota Timberwolves,82,17,65,0.207,48.2,37.7,85.5,0.441,7.2,19.1,0.376,18.5,24.1,0.768,13.2,31.2,44.4,20.1,17,7.2,5.1,5.5,22.3,101.1,-6.6
42010,1610612751,New Jersey Nets,82,24,58,0.293,48.8,35.6,81,0.44,5.6,16.3,0.343,17.4,22.9,0.759,11.1,29.8,40.8,21,14,5.6,4.7,4.6,22,94.2,-6.2
42010,1610612740,New Orleans Hornets,82,46,36,0.561,48.4,35.9,78.2,0.459,5.4,15,0.36,17.7,23.1,0.765,10,30.1,40.1,20.6,13,7.6,4.4,4.8,21,94.9,0.9
42010,1610612752,New York Knicks,82,42,40,0.512,48.2,38.3,83.7,0.457,9.3,25.4,0.368,20.6,25.5,0.809,10.3,30.1,40.5,21.4,13.7,7.6,5.8,4.4,21.3,106.5,0.8
42010,1610612760,Oklahoma City Thunder,82,55,27,0.671,48.8,37.4,80.6,0.464,5.9,17.1,0.347,24.1,29.3,0.823,11,31.8,42.8,20.4,14.1,8,5.9,4.3,22.4,104.8,3.8
42010,1610612753,Orlando Magic,82,52,30,0.634,48.4,36,78.2,0.461,9.4,25.6,0.366,17.7,25.6,0.692,10.5,32.7,43.2,20,14.9,6.7,4.7,3.8,20,99.2,5.5
42010,1610612755,Philadelphia 76ers,82,41,41,0.5,48.6,38.1,82.6,0.461,5.4,15.2,0.355,17.4,22.6,0.77,10.4,31.4,41.8,22.7,13,7.6,4.3,4.6,19.4,99,1.5
42010,1610612756,Phoenix Suns,82,40,42,0.488,48.8,39.3,83.5,0.47,8.5,22.6,0.377,18,23.6,0.759,10,30.2,40.2,23.7,14.3,6.6,4.4,4.3,20.3,105,-0.9
42010,1610612757,Portland Trail Blazers,82,48,34,0.585,48.3,36,80.5,0.447,6.3,18.3,0.345,18,22.4,0.804,12.1,27.2,39.3,21.2,13,8,4.4,4.1,19.3,96.3,1.5
42010,1610612758,Sacramento Kings,82,24,58,0.293,48.4,38.2,85.1,0.449,5.2,15.6,0.335,17.7,24.2,0.734,13.1,30.8,43.9,20.4,16.1,7.4,4.8,5.7,22,99.4,-5.3
42010,1610612759,San Antonio Spurs,82,61,21,0.744,48.2,38.4,80.8,0.475,8.4,21.1,0.397,18.5,24.2,0.767,10.1,31.7,41.9,22.4,13.4,7.3,4.5,4.6,19,103.7,5.7
42010,1610612761,Toronto Raptors,82,22,60,0.268,48.2,38.3,82.4,0.465,4.2,13.3,0.316,18.2,24.1,0.755,11.7,28.6,40.3,21.9,14.7,7.1,4.3,5.6,22,99.1,-6.3
42010,1610612762,Utah Jazz,82,39,43,0.476,48.5,37.4,80.4,0.465,5.3,15.3,0.346,19.4,25.1,0.771,11,28.5,39.5,23.4,14.3,7.7,5.9,5,22.7,99.4,-1.8
42010,1610612764,Washington Wizards,82,23,59,0.28,48.6,37.2,84,0.443,4.8,14.4,0.332,18.2,24.4,0.745,12.4,29,41.3,19.4,15.3,8.1,6.1,5,22.6,97.3,-7.4
42011,1610612737,Atlanta Hawks,66,40,26,0.606,49,36.8,81,0.454,7.5,20.2,0.37,15.5,21,0.74,9.9,31.3,41.2,22.4,14,8.1,4.6,4.7,17.8,96.6,3.4
42011,1610612738,Boston Celtics,66,39,27,0.591,48.3,35.5,77.1,0.46,5.5,15,0.367,15.4,19.8,0.778,7.7,31.1,38.8,23.6,14.8,7.5,5.5,4.6,19.9,91.8,2.5
42011,1610612766,Charlotte Bobcats,66,7,59,0.106,48.2,33.2,80.2,0.414,4,13.5,0.295,16.5,22.2,0.746,10.3,28.7,39,20.1,14.5,6,5.5,5.7,18.9,87,-13.9
42011,1610612741,Chicago Bulls,66,50,16,0.758,48.3,37.4,82.8,0.452,6.3,16.9,0.375,15.2,21.1,0.722,13.9,32.8,46.7,23.1,14,6.9,5.9,5.2,17.3,96.3,8.2
42011,1610612739,Cleveland Cavaliers,66,21,45,0.318,48.4,34.3,81.2,0.422,6.7,19.3,0.346,17.8,24.9,0.716,12.7,29.5,42.3,19.8,15.4,7.1,4,6.2,20,93,-7.2
42011,1610612742,Dallas Mavericks,66,36,30,0.545,48.7,36.3,82,0.443,7.5,22.2,0.339,15.6,20.2,0.771,10.1,32.7,42.8,20.9,14,8.6,5.1,4,18.6,95.8,1
42011,1610612743,Denver Nuggets,66,38,28,0.576,48.6,39,81.9,0.476,6.6,19.9,0.332,19.6,26.7,0.735,11.2,31.9,43.1,24,15.4,8.2,5,6.7,19.7,104.1,2.9
42011,1610612765,Detroit Pistons,66,25,41,0.379,48.4,34.7,79.3,0.438,4.8,13.9,0.346,16.6,22.1,0.752,11.7,28.5,40.3,18.7,15.7,7,4.2,5.3,19.6,90.9,-4.8
42011,1610612744,Golden State Warriors,66,23,43,0.348,48.2,37.7,82.5,0.457,7.9,20.5,0.388,14.4,18.7,0.77,9.7,29.5,39.2,22.3,13.9,8,5.5,5,21.4,97.8,-3.4
42011,1610612745,Houston Rockets,66,34,32,0.515,48.7,37.7,84,0.449,7.2,20.2,0.359,15.4,19.7,0.782,11.7,30.5,42.2,21.3,14.5,7.5,4.8,5.2,20.4,98.1,0.2
42011,1610612754,Indiana Pacers,66,42,24,0.636,48.5,35.7,81.4,0.438,5.9,16.1,0.368,20.4,26.1,0.782,12.5,31.4,43.9,18.6,14,7.9,5.4,6,21.7,97.7,3.3
42011,1610612746,Los Angeles Clippers,66,40,26,0.606,48.4,37,81.3,0.455,7.8,21.8,0.357,15.8,23.3,0.68,12.1,29.4,41.6,21,13.3,8.4,4.8,4.5,21.2,97.5,2.6
42011,1610612747,Los Angeles Lakers,66,41,25,0.621,48.7,36.8,80.6,0.457,5.5,16.8,0.326,18.2,24.1,0.756,12.1,34.1,46.2,22.5,15.1,5.9,5.3,4.6,16.8,97.3,1.4
42011,1610612763,Memphis Grizzlies,66,41,25,0.621,48.3,36.7,82.2,0.447,4.2,12.9,0.326,17.3,22.8,0.759,12.6,29.5,42,19.5,14.5,9.6,5.2,5.5,19.9,95,2
42011,1610612748,Miami Heat,66,46,20,0.697,48.6,37.1,79,0.469,5.6,15.6,0.359,18.8,24.2,0.775,10.4,31.2,41.6,20,15.2,8.9,5.4,4.2,19.4,98.5,6
42011,1610612749,Milwaukee Bucks,66,31,35,0.47,48.1,37.9,85.6,0.443,6.6,19.2,0.345,16.6,21.4,0.774,12.4,30,42.5,23.5,14.1,8.3,5.1,4.5,19.3,99,0.3
42011,1610612750,Minnesota Timberwolves,66,26,40,0.394,48.3,35.7,82.3,0.433,7.2,21.6,0.332,19.4,25.2,0.771,12.1,31.7,43.7,19.5,15.2,6.6,4.4,5.7,18.4,97.9,-2.2
42011,1610612751,New Jersey Nets,66,22,44,0.333,48.2,34.3,80.6,0.425,7.7,22.4,0.342,16.9,21.7,0.777,11.9,28.5,40.3,19.9,15.1,7.5,3.9,5,19.2,93.1,-6
42011,1610612740,New Orleans Hornets,66,21,45,0.318,48.3,34.8,77.3,0.451,3.9,11.8,0.333,16,21.2,0.757,11,30.2,41.1,20.7,15.5,7.4,4.8,5.8,20.1,89.6,-3.8
42011,1610612752,New York Knicks,66,36,30,0.545,48.3,35.8,80.8,0.443,7.8,23.3,0.336,18.3,24.8,0.741,11.3,30.5,41.7,20.1,16,9.4,4.2,5.1,21.1,97.8,3.2
42011,1610612760,Oklahoma City Thunder,66,47,19,0.712,48.5,37.3,79.2,0.471,7.2,20,0.358,21.3,26.4,0.806,11,32.7,43.7,18.5,16.3,7.5,8.2,4.9,20.5,103.1,6.1
42011,1610612753,Orlando Magic,66,37,29,0.561,48.4,34.5,78.2,0.441,10.2,27,0.375,15.1,22.8,0.66,11.2,31.2,42.5,20,14.9,6.8,4.2,4.1,17.7,94.2,0.8
42011,1610612755,Philadelphia 76ers,66,35,31,0.53,48.2,37.4,83.6,0.448,5.3,14.6,0.362,13.5,18.2,0.742,10.7,32.5,43.2,22,11.2,8,5.2,4.8,17.5,93.6,4.2
42011,1610612756,Phoenix Suns,66,33,33,0.5,48,37.8,82.5,0.458,6.7,19.6,0.343,16,21.2,0.757,10.9,30.8,41.7,22.5,14.1,6.5,5.5,4.4,18.7,98.4,-0.2
42011,1610612757,Portland Trail Blazers,66,28,38,0.424,48.4,36.4,82.1,0.443,7.2,20.9,0.346,17.2,21.6,0.796,11.1,29.5,40.7,20.4,14.2,8,4.9,4.8,19,97.2,-0.6
42011,1610612758,Sacramento Kings,66,22,44,0.333,48.2,37.7,86.5,0.436,6.2,19.7,0.316,17.1,23.2,0.736,13.4,29.5,42.9,19.3,14.4,8.5,4.9,6.4,19.5,98.8,-5.7
42011,1610612759,San Antonio Spurs,66,50,16,0.758,48.3,39.6,82.8,0.478,8.4,21.3,0.393,16.2,21.6,0.748,10.3,32.6,43,23.2,13.6,7.4,4.4,5,17.3,103.7,7.2
42011,1610612761,Toronto Raptors,66,23,43,0.348,48.4,34.4,78.1,0.44,5.5,16.3,0.34,16.4,21.4,0.77,10.6,31.4,42,20.9,15.2,6.5,4.9,4.9,23.2,90.7,-3.3
42011,1610612762,Utah Jazz,66,36,30,0.545,49,38.2,83.8,0.456,4.1,12.8,0.323,19.1,25.3,0.754,13,31.1,44.2,21.8,14.2,8.3,5.8,5.7,21.8,99.7,0.6
42011,1610612764,Washington Wizards,66,20,46,0.303,48.1,36.6,83,0.441,5.2,16.3,0.32,15.3,21,0.727,11.7,29.9,41.7,19.1,15.3,8,6.3,4.5,21.3,93.6,-4.8
42012,1610612737,Atlanta Hawks,82,44,38,0.537,48.4,37.6,81,0.464,8.6,23.2,0.371,14.1,19.7,0.715,9.2,31.6,40.9,24.5,14.9,8.1,4.5,4.3,18,98,0.4
42012,1610612738,Boston Celtics,81,41,40,0.506,49,37,79.7,0.465,6.1,17.2,0.358,16.3,21,0.776,8.1,31.3,39.3,22.8,14.6,8.2,4.5,4.7,21.2,96.5,-0.2
42012,1610612751,Brooklyn Nets,82,49,33,0.598,48.4,35.9,79.8,0.45,7.7,21.5,0.357,17.5,23.9,0.731,12.8,30,42.8,20.3,14.7,7.3,4.8,4.8,18.3,96.9,1.8
42012,1610612766,Charlotte Bobcats,82,21,61,0.256,48.3,34.4,81.1,0.425,5.7,17.1,0.335,18.9,25.1,0.75,11.2,29.1,40.3,19.4,14.1,7.2,5.8,6.9,19,93.4,-9.2
42012,1610612741,Chicago Bulls,82,45,37,0.549,48.4,35.7,81.7,0.437,5.4,15.4,0.353,16.4,21.2,0.773,12.5,30.7,43.2,23,14.3,7.2,5.1,5.8,19.7,93.2,0.3
42012,1610612739,Cleveland Cavaliers,82,24,58,0.293,48.1,36.5,84.2,0.434,6.7,19.3,0.346,16.8,22.3,0.756,12.2,28.8,41,20.7,14,7.9,4.1,6.8,21.2,96.5,-4.7
42012,1610612742,Dallas Mavericks,82,41,41,0.5,48.7,38.8,84,0.462,7.4,19.9,0.372,16.1,20.4,0.793,9.4,32.6,41.9,23.2,14,7.9,5.5,4.1,20.7,101.1,-0.6
42012,1610612743,Denver Nuggets,82,57,25,0.695,48.5,40.7,85.2,0.478,6.4,18.5,0.343,18.4,26.2,0.701,13.3,31.7,45,24.4,15.3,9.3,6.5,6.8,20.5,106.1,5.1
42012,1610612765,Detroit Pistons,82,29,53,0.354,48.3,36.3,81,0.449,6.3,17.6,0.356,15.9,22.8,0.699,12.1,30,42.1,21.2,15.1,7,4.9,5.8,19.8,94.9,-4
42012,1610612744,Golden State Warriors,82,47,35,0.573,48.3,38.2,83.4,0.458,8,19.9,0.403,16.8,21.3,0.79,10.8,34.2,45,22.5,15.1,6.9,4.2,4.9,21.4,101.2,0.9
42012,1610612745,Houston Rockets,82,45,37,0.549,48.2,38.1,82.7,0.461,10.6,28.9,0.366,19.2,25.5,0.754,11.1,32.3,43.4,23.2,16.4,8.3,4.4,6.1,20.3,106,3.5
42012,1610612754,Indiana Pacers,81,49,32,0.605,48.4,35.1,80.6,0.436,6.9,19.7,0.347,17.6,23.6,0.746,12.9,33,45.9,20.3,15.1,7.2,6.3,5.7,20,94.7,4
42012,1610612746,Los Angeles Clippers,82,56,26,0.683,48.1,38.5,80.6,0.478,7.6,21.4,0.358,16.4,23,0.711,11.4,30.2,41.6,23.9,14.6,9.6,5.6,4.1,20.9,101.1,6.5
42012,1610612747,Los Angeles Lakers,82,45,37,0.549,48.2,37.1,81,0.458,8.7,24.6,0.355,19.3,27.9,0.692,11.5,33.3,44.8,22.2,15,7,5.2,4.8,17.9,102.2,1.2
42012,1610612763,Memphis Grizzlies,82,56,26,0.683,48.3,36.1,81.5,0.444,4.7,13.5,0.345,16.5,21.3,0.773,12.9,29.8,42.7,20.9,14,8.6,5.3,5.5,20.2,93.4,4.1
42012,1610612748,Miami Heat,82,66,16,0.805,48.5,38.4,77.4,0.496,8.7,22.1,0.396,17.4,23,0.754,8.2,30.4,38.6,23,13.9,8.7,5.4,3.2,18.7,102.9,7.9
42012,1610612749,Milwaukee Bucks,82,38,44,0.463,48.4,38.1,87.8,0.435,7.3,20.4,0.36,15.3,20.7,0.736,13,30.9,44,22.9,14.1,8.4,6.7,4.4,19,98.9,-1.5
42012,1610612750,Minnesota Timberwolves,82,31,51,0.378,48.1,35.9,81.7,0.439,5.5,18,0.305,18.5,24.9,0.742,11.9,30.2,42,22.4,14.8,8.5,4.7,5.9,18.4,95.7,-2.4
42012,1610612740,New Orleans Hornets,82,27,55,0.329,48.2,36,80.4,0.448,6.5,18,0.363,15.5,20,0.776,12,29.6,41.6,21,14.5,6.3,5.4,6,20.4,94.1,-3.9
42012,1610612752,New York Knicks,82,54,28,0.659,48.1,36.5,81.6,0.448,10.9,28.9,0.376,16,21.1,0.759,10.9,29.7,40.6,19.3,12,8.2,3.6,4,20.1,100,4.2
42012,1610612760,Oklahoma City Thunder,82,60,22,0.732,48.4,38.1,79.3,0.481,7.3,19.4,0.377,22.2,26.8,0.828,10.4,33.2,43.6,21.4,15.3,8.3,7.6,3.9,20.2,105.7,9.2
42012,1610612753,Orlando Magic,82,20,62,0.244,48.2,37.7,84.2,0.448,6.2,18.7,0.329,12.5,16.6,0.755,10.9,31.9,42.7,22.8,14.5,6.4,4.4,5.2,19.4,94.1,-7
42012,1610612755,Philadelphia 76ers,82,34,48,0.415,48.2,37.3,84.1,0.444,6.3,17.5,0.36,12.2,16.8,0.729,10.9,30.4,41.3,22.8,13,7.4,4.7,4.8,18.4,93.2,-3.3
42012,1610612756,Phoenix Suns,82,25,57,0.305,48.3,37.3,84.4,0.443,5.9,17.7,0.33,14.7,19.7,0.744,11.7,29.9,41.6,22.6,15.6,8,5.3,5.1,20.6,95.2,-6.5
42012,1610612757,Portland Trail Blazers,82,33,49,0.402,48.4,36.7,81.9,0.448,8.2,23.2,0.353,15.9,20.5,0.776,10.7,30.2,40.8,21.8,14.7,6.6,4.3,4.4,18.5,97.5,-3.2
42012,1610612758,Sacramento Kings,82,28,54,0.341,48.4,37.6,84.2,0.447,7.4,20.5,0.363,17.5,22.8,0.769,11.5,29.1,40.6,20.8,14.6,8.2,4.2,6.3,20.9,100.2,-4.9
42012,1610612759,San Antonio Spurs,82,58,24,0.707,48.5,39.1,81.4,0.481,8.1,21.5,0.376,16.6,21,0.791,8.1,33.2,41.3,25.1,14.7,8.5,5.4,4.9,17.4,103,6.4
42012,1610612761,Toronto Raptors,82,34,48,0.415,48.7,36.3,81.5,0.446,7,20.3,0.343,17.6,22.3,0.788,10.6,29.6,40.2,21.5,13.7,7.3,4.8,4.7,22.4,97.2,-1.5
42012,1610612762,Utah Jazz,82,43,39,0.524,48.5,37.1,81.8,0.454,6.2,16.9,0.366,17.5,23,0.764,12.1,30,42,22.7,14.8,8.4,6.3,5.9,21.3,98,-0.1
42012,1610612764,Washington Wizards,82,29,53,0.354,48.4,35.5,81.6,0.435,6.6,18.2,0.365,15.6,21.3,0.733,10.8,32.3,43.2,21.6,15.1,7.3,4.6,4.4,20.5,93.2,-2.5
42013,1610612737,Atlanta Hawks,82,38,44,0.463,48.4,37.3,81.6,0.458,9.4,25.8,0.363,17,21.7,0.781,8.7,31.3,40,24.9,15.3,8.3,4,4.3,19.2,101,-0.5
42013,1610612738,Boston Celtics,82,25,57,0.305,48.1,36.5,83.9,0.435,7,21.1,0.333,16.2,20.8,0.777,12,30.5,42.5,21,15.4,7.1,4.2,4.5,21.3,96.2,-4.5
42013,1610612751,Brooklyn Nets,82,44,38,0.537,48.5,35.7,77.9,0.459,8.6,23.4,0.369,18.4,24.4,0.753,8.8,29.4,38.1,20.9,14.5,8.6,3.8,4.1,21.7,98.5,-1
42013,1610612766,Charlotte Bobcats,82,43,39,0.524,48.5,36.3,82.1,0.442,6.3,17.9,0.351,18,24.4,0.737,9.5,33.2,42.7,21.7,12.3,6.1,5.1,5.1,18.2,96.9,-0.2
42013,1610612741,Chicago Bulls,82,48,34,0.585,48.6,34.7,80.2,0.432,6.2,17.8,0.348,18.1,23.3,0.779,11.4,32.7,44.1,22.7,14.9,7.2,5.2,6,19.1,93.7,1.9
42013,1610612739,Cleveland Cavaliers,82,33,49,0.402,48.6,37,84.8,0.437,7.1,20,0.356,17,22.7,0.751,12.1,32.1,44.1,21.2,14.2,7.1,3.7,5.6,20,98.2,-3.3
