SEASON_ID,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,CFID,CFPARAMS,TEAM_PER,FTHELP
41999,1610612755,Philadelphia 76ers,82,49,33,0.598,48.4,36.5,82.6,0.442,2.5,7.8,0.323,19.2,27.1,0.708,14,30.1,44.1,22.2,15.7,9.6,4.7,6.5,23.6,2.5,94.8,1.3,10,Philadelphia 76ers,15.11142732,38
41999,1610612756,Phoenix Suns,82,53,29,0.646,48.3,37.7,82.6,0.457,5.6,15.2,0.368,17.9,23.6,0.759,12.5,31.2,43.7,25.6,16.7,9.1,5.3,5.2,24.1,2.7,98.9,5.2,10,Phoenix Suns,16.07902709,40
41999,1610612757,Portland Trail Blazers,82,59,23,0.72,48.2,36.8,78.4,0.47,5,13.8,0.361,18.8,24.7,0.76,11.8,31.2,43,23.5,15.2,7.7,4.8,4.3,22.7,1.7,97.5,6.4,10,Portland Trail Blazers,16.18002076,22
41999,1610612758,Sacramento Kings,82,44,38,0.537,48.3,40,88.9,0.45,6.5,20.2,0.322,18.5,24.6,0.754,12.9,32.1,45,23.8,16.2,9.6,4.6,4.9,21.1,2.6,105,2.9,10,Sacramento Kings,16.33006503,47
41999,1610612759,San Antonio Spurs,82,53,29,0.646,48.4,36,78,0.462,4,10.8,0.374,20.1,27,0.746,11.3,32.5,43.8,22.2,15,7.5,6.7,5.2,20.9,2,96.2,5.9,10,San Antonio Spurs,15.69715374,35
41999,1610612760,Seattle SuperSonics,82,45,37,0.549,48.2,37.9,84.7,0.447,6.7,19.6,0.339,16.6,23.9,0.695,12.7,30.3,43,22.9,14,8,4.2,5.3,21.7,2.2,99.1,1,10,Seattle SuperSonics,15.76903056,25
41999,1610612761,Toronto Raptors,82,45,37,0.549,48.2,36.3,83.9,0.433,5.2,14.3,0.363,19.3,25.2,0.765,13.4,29.9,43.3,23.7,13.9,8.1,6.6,5.3,24.3,2,97.2,-0.2,10,Toronto Raptors,15.15588148,29
41999,1610612762,Utah Jazz,82,55,27,0.671,48.2,36.1,77.8,0.464,4,10.4,0.385,20.3,26.2,0.773,11.4,29.6,41,24.9,14.9,7.7,5.4,5,24.5,2.8,96.5,4.5,10,Utah Jazz,14.94581603,35
41999,1610612763,Vancouver Grizzlies,82,22,60,0.268,48.4,35.3,78.5,0.449,4,11,0.361,19.4,25.1,0.774,12.3,28.3,40.6,20.7,16.8,7.4,4.2,6.3,22.9,2.4,93.9,-5.6,10,Vancouver Grizzlies,13.89706034,26
41999,1610612764,Washington Wizards,82,29,53,0.354,48.3,36.7,81.5,0.45,4.1,10.9,0.376,19.1,25.7,0.743,13,29.7,42.7,21.6,16.1,7.2,4.7,6.1,26.2,2.7,96.6,-3.3,10,Washington Wizards,14.94062749,35
41999,1610612765,Detroit Pistons,82,42,40,0.512,48.4,37.1,80.9,0.459,5.4,14.9,0.359,23.9,30.6,0.781,11.2,30,41.2,20.8,15.7,8.1,3.3,4.8,24.5,3.5,103.5,1.4,10,Detroit Pistons,15.3609295,28
41999,1610612766,Charlotte Hornets,82,49,33,0.598,48.2,35.8,79.7,0.449,4.1,12.2,0.339,22.7,30,0.758,10.8,32.1,42.9,24.7,14.7,8.9,5.9,5.1,20.4,2.2,98.4,2.7,10,Charlotte Hornets,15.87427492,29
42000,1610612737,Atlanta Hawks,82,25,57,0.305,48.1,35.1,81.3,0.431,4.1,11.4,0.357,16.8,22.1,0.759,12.5,30.4,42.9,19,16.7,7.7,4.7,6.3,22.7,0,91,-5.2,10,Atlanta Hawks,14.05631858,22
42000,1610612738,Boston Celtics,82,36,46,0.439,48.4,33.8,79.1,0.428,7.2,19.9,0.363,19.8,26.7,0.74,10.9,28.9,39.8,20.8,15.7,9.4,4.1,5.4,23.8,0,94.6,-2.1,10,Boston Celtics,13.52690199,54
42000,1610612739,Cleveland Cavaliers,82,30,52,0.366,48.4,35.2,79.7,0.442,2.7,8,0.334,19,24.9,0.765,12.4,29.8,42.1,20.8,16.5,7.8,5.3,6.6,23.2,0,92.2,-4.2,10,Cleveland Cavaliers,13.59959045,38
42000,1610612741,Chicago Bulls,82,15,67,0.183,48.4,33.2,78.2,0.424,4,11.6,0.346,17.2,23.3,0.739,11.3,27.6,38.9,22.1,15.8,8.2,4.6,5.2,23.2,0,87.6,-9.1,10,Chicago Bulls,12.78812378,25
42000,1610612742,Dallas Mavericks,82,53,29,0.646,48.3,37.6,81.9,0.459,6.3,16.5,0.381,18.9,23.8,0.794,10.1,31.4,41.5,21.2,13.9,7.5,6,4.6,23.3,0,100.5,4.3,10,Dallas Mavericks,16.0616768,34
42000,1610612743,Denver Nuggets,82,40,42,0.488,48.2,36.3,83.9,0.433,6.2,17.6,0.355,17.6,23.9,0.737,12.7,31.5,44.2,24,13.9,6.7,6.6,6.1,22.2,0,96.5,-2.5,10,Denver Nuggets,14.62454725,27
42000,1610612744,Golden State Warriors,82,17,65,0.207,48.2,35.8,87.5,0.409,3.4,11.8,0.293,17.4,24.7,0.706,16.4,29.1,45.5,21.8,15.9,9,5,6,21.1,0,92.5,-9,10,Golden State Warriors,14.29421872,35
42000,1610612745,Houston Rockets,82,45,37,0.549,48.4,35.9,79.2,0.453,6.1,17.2,0.357,19.3,25.4,0.758,11.2,30.8,42,19.7,14.7,7.2,4.4,4.9,20.2,0,97.2,2.3,10,Houston Rockets,16.34032296,36
42000,1610612746,Los Angeles Clippers,82,31,51,0.378,48.9,35.3,78.9,0.448,4.4,13,0.339,17.4,25.1,0.693,11.7,31.2,42.9,19.3,15.8,6,6.3,5,21.6,0,92.5,-2.9,10,Los Angeles Clippers,14.48077916,25
42000,1610612747,Los Angeles Lakers,82,56,26,0.683,48.5,37.9,81.5,0.465,5.4,15.5,0.344,19.4,28.5,0.683,13.2,31.5,44.7,23,14.4,6.9,6,4,22.8,0,100.6,3.4,10,Los Angeles Lakers,17.37257495,22
42000,1610612748,Miami Heat,82,50,32,0.61,48.5,32.9,76.3,0.43,5.8,16.9,0.345,17.4,22.9,0.759,9.9,29.7,39.6,19.9,13.7,7.7,3.7,5.2,21,0,88.9,2.3,10,Miami Heat,14.59152075,32
42000,1610612749,Milwaukee Bucks,82,52,30,0.634,48.2,38,82.9,0.458,6.9,18.1,0.379,18,22.9,0.787,11.9,30.5,42.4,22.5,13.7,8.2,4.7,4.3,23.5,0,100.7,3.9,10,Milwaukee Bucks,16.33783893,44
42000,1610612750,Minnesota Timberwolves,82,47,35,0.573,48.4,38.4,83.8,0.458,3.9,11,0.357,16.6,21.2,0.785,12.2,30.1,42.3,25.4,13.9,8.3,5.6,4.4,23.2,0,97.3,1.4,10,Minnesota Timberwolves,16.2263752,37
42000,1610612751,New Jersey Nets,82,26,56,0.317,48.1,33.9,79.9,0.425,4.4,13.2,0.333,19.9,26.2,0.759,11.1,28.5,39.6,19.5,14.7,7.9,5,6.4,24.2,0,92.1,-5,10,New Jersey Nets,13.00419886,32
42000,1610612752,New York Knicks,82,48,34,0.585,48.5,33.6,75.6,0.444,4.8,13.6,0.351,16.8,21.1,0.796,9.4,30.8,40.2,18.5,14.5,6.6,4.2,4.1,22.7,0,88.7,2.6,10,New York Knicks,13.35579503,20
42000,1610612753,Orlando Magic,82,43,39,0.524,48.7,36.7,83.8,0.438,6,16.4,0.364,18,25.2,0.714,13,29.9,42.9,22,15.2,8.2,5.9,5.4,25.3,0,97.5,1,10,Orlando Magic,15.54449293,17
42000,1610612754,Indiana Pacers,82,41,41,0.5,48.7,34.5,78.4,0.44,4.8,14.1,0.342,18.8,24.5,0.766,11.2,31.6,42.9,21.5,15.2,6.9,5.9,4.7,23.5,0,92.6,-0.2,10,Indiana Pacers,14.49801511,40
42000,1610612755,Philadelphia 76ers,82,56,26,0.683,48.4,35.4,79.1,0.447,3.2,9.8,0.326,20.7,27.8,0.745,13.1,31.7,44.8,20.6,15.8,8.4,5,5.6,20.4,0,94.7,4.3,10,Philadelphia 76ers,15.46634217,46
42000,1610612756,Phoenix Suns,82,51,31,0.622,48.3,35.9,82.4,0.436,4,12.9,0.315,18.2,24.1,0.755,11.8,30.8,42.7,23.2,15.3,9.5,5.2,5.1,22.7,0,94,2.2,10,Phoenix Suns,15.49034192,20
42000,1610612757,Portland Trail Blazers,82,50,32,0.61,48.2,36.6,78.3,0.468,4.5,12.9,0.349,17.6,23.2,0.762,11.7,30.3,42,23.9,15.3,8.2,5.1,4,21.3,0,95.4,4.2,10,Portland Trail Blazers,16.78427298,40
42000,1610612758,Sacramento Kings,82,55,27,0.671,49,38.2,85,0.449,5.8,16.5,0.354,19.5,25.3,0.771,12,33,45,22.6,14.9,9.7,5.3,5.8,19.5,0,101.7,5.8,10,Sacramento Kings,17.95789791,41
42000,1610612759,San Antonio Spurs,82,58,24,0.707,48.4,35.2,76.4,0.461,5.4,13.3,0.407,20.4,28.5,0.715,11,33.1,44.1,21.7,14,6.9,7,5.2,18.9,0,96.2,7.8,10,San Antonio Spurs,16.83337432,33
42000,1610612760,Seattle SuperSonics,82,44,38,0.537,48.3,36.9,81.1,0.456,5.7,14.3,0.399,17.7,24.2,0.732,12.2,29.5,41.7,21.9,15.3,8,5,6.2,21.1,0,97.3,0,10,Seattle SuperSonics,16.96793951,24
42000,1610612761,Toronto Raptors,82,47,35,0.573,48.7,37.2,85,0.437,5.2,14.2,0.369,18.1,24.2,0.747,13.6,30.8,44.5,24.4,13.2,7.3,6.3,5.4,21.3,0,97.6,2.3,10,Toronto Raptors,15.35885022,43
42000,1610612762,Utah Jazz,82,53,29,0.646,48.2,36.1,76.7,0.471,4,10.4,0.381,20.9,27.8,0.752,11.5,29.1,40.6,25.7,15.8,8.1,5.6,5.5,25.7,0,97.1,4.7,10,Utah Jazz,15.83444919,41
42000,1610612763,Vancouver Grizzlies,82,23,59,0.28,48.2,35,79.7,0.439,4,11.5,0.343,17.8,23.1,0.77,10.9,29.6,40.5,23.2,15.7,7.1,4.4,5.8,21.1,0,91.7,-5.7,10,Vancouver Grizzlies,13.93648107,18
42000,1610612764,Washington Wizards,82,19,63,0.232,48,34.5,78.7,0.439,3.4,10.3,0.324,20.8,27.4,0.759,12.4,28.9,41.3,20.1,17,7.7,4.7,6.2,23.3,0,93.2,-6.7,10,Washington Wizards,14.39512923,21
42000,1610612765,Detroit Pistons,82,32,50,0.39,48.4,35.6,83.9,0.424,4.7,13.6,0.35,19.6,27.2,0.721,13.5,32,45.5,19.9,15.9,7.5,5.5,4.8,23.8,0,95.6,-1.7,10,Detroit Pistons,15.02900618,45
42000,1610612766,Charlotte Hornets,82,46,36,0.561,48.5,34.1,79.3,0.431,4.1,12,0.346,19.5,26.2,0.745,12.6,31.8,44.4,23.2,14.4,8.1,5.5,4.6,21.4,0,91.9,2.1,10,Charlotte Hornets,13.1848794,25
42001,1610612737,Atlanta Hawks,82,33,49,0.402,48.2,35.4,80.6,0.439,5.2,14.6,0.354,18.1,23.7,0.765,11.6,29.8,41.5,20.2,15.5,8.1,4.3,6.2,20.8,0.1,94,-4.2,10,Atlanta Hawks,14.23945103,18
42001,1610612738,Boston Celtics,82,49,33,0.598,48.4,34.8,82.1,0.424,8.5,23.7,0.359,18.3,23.9,0.764,10.9,31.3,42.2,21,13.6,9.7,3.6,5.8,21.7,0,96.4,2.2,10,Boston Celtics,14.7669835,12
42001,1610612739,Cleveland Cavaliers,82,29,53,0.354,48.4,36,80.3,0.448,4.7,12.5,0.377,18.6,24.1,0.772,11.8,30.3,42.1,23.1,14.6,7,5.7,5.6,21.4,0.1,95.3,-3.3,10,Cleveland Cavaliers,14.79015007,43
42001,1610612741,Chicago Bulls,82,21,61,0.256,48.3,34.3,79.2,0.433,3.7,10.6,0.346,17.2,23.9,0.722,11.3,28.8,40,22.2,15.3,7.7,4.4,4.9,22.4,0.2,89.5,-8.5,10,Chicago Bulls,14.37848366,24
42001,1610612742,Dallas Mavericks,82,57,25,0.695,48.5,39,84.5,0.462,7.6,20.1,0.378,19.6,24.3,0.806,11.2,31.3,42.5,22.1,12.1,7.1,4.8,4.6,22.5,0.1,105.2,4.3,10,Dallas Mavericks,16.22163988,34
42001,1610612743,Denver Nuggets,82,27,55,0.329,48.3,35.5,83.8,0.424,5.2,15.7,0.329,15.9,21.4,0.744,13.6,28.2,41.8,22.2,14.7,7.5,5.6,6.8,22.8,0.1,92.2,-5.8,10,Denver Nuggets,15.10935275,15
42001,1610612744,Golden State Warriors,82,21,61,0.256,48.2,36.6,85.2,0.429,3.9,12.1,0.322,20.6,28.6,0.722,16.3,30.4,46.7,20.8,16.8,7.9,6.4,6.3,23,0.2,97.7,-5.4,10,Golden State Warriors,15.21046736,34
42001,1610612745,Houston Rockets,82,28,54,0.341,48.7,34.6,80.8,0.428,6,18,0.335,17.1,23.1,0.741,12.5,29.4,41.9,18.1,14.1,6.5,5.4,5.1,18,0.1,92.3,-4.9,10,Houston Rockets,14.27974466,26
42001,1610612746,Los Angeles Clippers,82,39,43,0.476,48.3,36.2,81.3,0.445,5,14,0.356,18.3,24.7,0.739,13.2,30.2,43.4,20.9,14.8,6.2,6.6,5.4,19.8,0.1,95.7,-0.5,10,Los Angeles Clippers,14.94230414,38
42001,1610612747,Los Angeles Lakers,82,58,24,0.707,48.2,38.4,83.4,0.461,6.2,17.5,0.354,18.2,26,0.699,12.5,31.8,44.3,23,12.7,7.6,5.8,4.3,22.2,0.1,101.3,7.1,10,Los Angeles Lakers,17.6837525,42
42001,1610612748,Miami Heat,82,36,46,0.439,48.6,34.2,77.8,0.439,3.8,11,0.347,15.1,20.8,0.724,11,31,42,20.3,14.8,6.7,5.5,4.3,22.5,0.2,87.2,-1.5,10,Miami Heat,12.12408444,19
42001,1610612749,Milwaukee Bucks,82,41,41,0.5,48.5,37.1,80.2,0.462,7.2,19.3,0.375,16.1,21.5,0.748,10.3,31.2,41.4,22.5,14.1,7.3,4.7,4.4,21.8,0.1,97.5,-0.2,10,Milwaukee Bucks,15.75512636,30
42001,1610612750,Minnesota Timberwolves,82,50,32,0.61,48.3,38.7,84,0.461,4.8,12.8,0.378,17.1,21.4,0.798,12.9,31.2,44.2,24.3,13.4,6.4,5.2,5,21.2,0.1,99.3,3.4,10,Minnesota Timberwolves,16.14607116,39
42001,1610612751,New Jersey Nets,82,52,30,0.634,48.4,37.1,83.1,0.446,4.9,14.6,0.338,17.1,23.3,0.735,12.7,30.7,43.3,24.3,14.5,8.7,6,5.4,21.1,0.1,96.2,4.2,10,New Jersey Nets,15.10519819,30
42001,1610612752,New York Knicks,82,30,52,0.366,48.3,34.4,79.5,0.432,5.8,16.4,0.353,17.1,21.8,0.787,10.7,30,40.7,21,14.5,6.8,3.5,4.7,22,0.2,91.6,-4,10,New York Knicks,13.54425387,20
42001,1610612753,Orlando Magic,82,44,38,0.537,48.4,37.6,84,0.448,7.6,20.2,0.373,17.6,23.4,0.754,11.5,29.7,41.2,22,13.6,8.1,4.7,4.7,20.7,0.1,100.5,1.6,10,Orlando Magic,15.56027741,24
42001,1610612754,Indiana Pacers,82,42,40,0.512,48.5,35.8,80.2,0.446,4.9,14.6,0.339,20.3,26.3,0.772,11.3,31.3,42.7,23,15.2,8,5.3,5.7,22.9,0.2,96.8,0.3,10,Indiana Pacers,15.22452469,31
42001,1610612755,Philadelphia 76ers,82,43,39,0.524,48.1,34.2,78.5,0.436,2.6,8.7,0.299,20,25.7,0.779,13.3,30.9,44.2,20,15.3,8.6,4.4,5.6,20,0.2,91,1.6,10,Philadelphia 76ers,14.46846046,27
42001,1610612756,Phoenix Suns,82,36,46,0.439,48.4,37.8,84.6,0.447,4.4,13.4,0.327,15.2,19.9,0.767,13.1,29.6,42.7,22.4,14.7,8.1,4.9,5.8,21.8,0.1,95.1,-0.7,10,Phoenix Suns,14.24486611,16
42001,1610612757,Portland Trail Blazers,82,49,33,0.598,48.4,36.6,81.4,0.45,5.7,16.1,0.354,17.7,23.2,0.763,13.2,29.8,43,23.5,14.3,8.6,4.5,5,19.7,0.1,96.6,3,10,Portland Trail Blazers,15.95819391,30
42001,1610612758,Sacramento Kings,82,61,21,0.744,48.2,39.8,85.4,0.467,5.2,14.1,0.367,19.7,26.3,0.751,12.4,33,45.3,23.9,13.8,9,4.6,4.7,19,0.1,104.6,7.6,10,Sacramento Kings,18.5826084,30
42001,1610612759,San Antonio Spurs,82,58,24,0.707,48.4,35.5,77.6,0.458,5.3,14.8,0.362,20.3,27.4,0.742,11.1,31.3,42.4,20,14.4,7.6,6.5,5.2,19.2,0.1,96.7,6.2,10,San Antonio Spurs,15.69629235,19
42001,1610612760,Seattle SuperSonics,82,45,37,0.549,48.4,38.2,81.5,0.469,6,15.8,0.378,15.4,20.4,0.755,11.8,28.5,40.3,23.5,13.7,8.5,4.4,4.9,21.1,0.1,97.7,3,10,Seattle SuperSonics,15.40522465,34
42001,1610612761,Toronto Raptors,82,42,40,0.512,48.2,35.6,82,0.434,4.7,13.5,0.349,15.5,20.9,0.739,13.6,28.5,42.1,21.7,14.3,8.4,5.6,4.8,21.6,0.1,91.4,-0.4,10,Toronto Raptors,14.93804547,36
42001,1610612762,Utah Jazz,82,44,38,0.537,48.4,35,77.7,0.45,3.4,10.3,0.333,22.6,29.6,0.763,13.5,28.6,42.2,24.4,16.5,9.1,6.4,6.7,24,0.1,96,0.9,10,Utah Jazz,15.22846873,24
42001,1610612763,Memphis Grizzlies,82,23,59,0.28,48.2,34.8,79.7,0.436,4.1,13.4,0.307,16.3,23,0.708,12,29.4,41.4,21.8,16.4,7.9,6,5.6,19.2,0.1,89.9,-7.4,10,Memphis Grizzlies,12.03319623,38
42001,1610612764,Washington Wizards,82,37,45,0.451,48.1,35.8,81.3,0.441,3.7,9.6,0.388,17.4,22.8,0.765,12.9,29.2,42,20.9,13,7,4.3,5,21.5,0.1,92.8,-1.4,10,Washington Wizards,15.20025111,38
42001,1610612765,Detroit Pistons,82,50,32,0.61,48,34.7,76.8,0.452,6.9,18.4,0.376,18,23.8,0.756,9.9,28.9,38.7,21.5,14.5,7.9,6.9,4.1,20.7,0.1,94.3,2.1,10,Detroit Pistons,15.61467323,29
42001,1610612766,Charlotte Hornets,82,44,38,0.537,48.2,35.3,80.2,0.44,4.2,12.1,0.348,19.1,25.7,0.745,12.9,30.5,43.5,21.5,14,8,5.6,5.1,21.3,0.2,93.9,1,10,Charlotte Hornets,14.73737459,35
42002,1610612737,Atlanta Hawks,82,35,47,0.427,48.6,34.9,78.5,0.444,4.9,13.9,0.352,19.4,24.5,0.793,11.4,31.2,42.6,20.5,16.7,7.5,5.8,5,21.7,0.1,94.1,-3.6,10,Atlanta Hawks,13.72661769,27
42002,1610612738,Boston Celtics,82,44,38,0.537,48.4,32.9,79.4,0.415,8.8,26.3,0.334,18,24.3,0.742,10.4,30.1,40.5,19.2,14,8.8,3.7,4.5,21.4,0,92.7,-0.4,10,Boston Celtics,13.41215888,34
42002,1610612739,Cleveland Cavaliers,82,17,65,0.207,48.4,34.8,82.3,0.422,3.6,10.9,0.327,18.3,24.5,0.747,13.6,31,44.6,20.9,18.3,7.8,6.4,6,22.7,0.1,91.4,-9.6,10,Cleveland Cavaliers,13.31839896,25
42002,1610612740,New Orleans Hornets,82,47,35,0.573,48.5,35.5,81.6,0.435,4.9,13.1,0.376,17.9,23.3,0.768,13.4,30.2,43.6,22,14.8,8,4.8,5.2,21.6,0.1,93.9,2.1,10,New Orleans Hornets,15.08360118,18
42002,1610612741,Chicago Bulls,82,30,52,0.366,48.6,36.5,81.9,0.445,4.3,12.2,0.35,17.7,24.6,0.722,12,31,43,21.7,16.9,7.4,5.6,5,24.7,0.1,95,-5.1,10,Chicago Bulls,13.35660385,20
42002,1610612742,Dallas Mavericks,82,60,22,0.732,48.2,38.5,85.1,0.453,7.8,20.3,0.381,18.1,21.9,0.829,11.1,31,42.1,22.4,11.6,8.1,5.5,3.9,21.1,0.1,103,7.8,10,Dallas Mavericks,17.0244246,24
42002,1610612743,Denver Nuggets,82,17,65,0.207,48.1,32.8,79.8,0.411,2.8,10,0.278,15.8,22.6,0.699,13.6,28.8,42.4,21.2,18.5,8.7,5.1,6.6,25.1,0.1,84.2,-8.3,10,Denver Nuggets,11.27828536,38
42002,1610612744,Golden State Warriors,82,38,44,0.463,48.2,37.3,84.6,0.441,5.2,15.1,0.344,22.6,29,0.778,15.7,31,46.7,20.9,15.8,7.2,6.2,6,21.8,0,102.4,-1.1,10,Golden State Warriors,14.05622075,43
42002,1610612745,Houston Rockets,82,43,39,0.524,48.6,34.6,78.8,0.44,5.4,15.5,0.346,19.1,24.9,0.768,12.5,31.3,43.8,18.4,15.6,7.2,6,4.6,19.5,0.1,93.8,1.5,10,Houston Rockets,15.12982756,35
42002,1610612746,Los Angeles Clippers,82,27,55,0.329,48.2,34.6,79.1,0.437,4.8,14.4,0.331,19.9,26.5,0.75,12.3,30,42.3,19.6,15.7,7,5.6,5.1,21.8,0,93.8,-4.1,10,Los Angeles Clippers,14.87736412,15
42002,1610612747,Los Angeles Lakers,82,50,32,0.61,48.6,37.7,83.6,0.451,5.9,16.7,0.356,19,26,0.734,13.1,31.1,44.3,23.3,14.5,7.8,5.7,3.8,22.9,0.1,100.4,2.3,10,Los Angeles Lakers,16.58311099,22
42002,1610612748,Miami Heat,82,25,57,0.305,48.4,32.8,79.5,0.412,4.2,13.4,0.316,15.8,20.6,0.765,11.6,30,41.6,18.3,14.2,7.2,4,5.3,22.6,0.1,85.6,-5,10,Miami Heat,12.79032764,52
42002,1610612749,Milwaukee Bucks,82,42,40,0.512,48.5,37.1,81.3,0.457,7.1,18.6,0.383,18.1,23.3,0.776,10.7,28.9,39.5,22.2,12.7,7.6,4.2,4.1,22.2,0.1,99.5,0.2,10,Milwaukee Bucks,16.77848687,38
