SEASON_ID,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,PIE,CFID,CFPARAMS
42010,1610612741,Chicago Bulls,82,62,20,0.756,3966,105.5,97.4,8.1,0.601,1.57,17.5,0.294,0.762,0.535,0.151,0.501,0.541,92.91,0.555,10,Chicago Bulls
42010,1610612739,Cleveland Cavaliers,82,19,63,0.232,3951,99.5,109.1,-9.6,0.596,1.48,16.5,0.242,0.733,0.481,0.148,0.472,0.518,95.52,0.441,10,Cleveland Cavaliers
42010,1610612742,Dallas Mavericks,82,57,25,0.695,3941,107.6,102.3,5.3,0.637,1.71,18.8,0.241,0.748,0.504,0.15,0.525,0.565,93.4,0.538,10,Dallas Mavericks
42010,1610612743,Denver Nuggets,82,50,32,0.61,3941,109.5,104.8,4.7,0.576,1.57,17,0.239,0.754,0.504,0.144,0.526,0.574,97.94,0.524,10,Denver Nuggets
42010,1610612765,Detroit Pistons,82,30,52,0.366,3976,104.6,109,-4.4,0.566,1.62,16.9,0.274,0.721,0.487,0.14,0.495,0.533,91.52,0.464,10,Detroit Pistons
42010,1610612744,Golden State Warriors,82,36,46,0.439,3966,105.5,107.6,-2.1,0.568,1.54,17,0.267,0.693,0.475,0.149,0.51,0.544,97.38,0.472,10,Golden State Warriors
42010,1610612745,Houston Rockets,82,43,39,0.524,3976,108,106.2,1.8,0.617,1.76,17.8,0.274,0.727,0.5,0.138,0.503,0.55,96.87,0.515,10,Houston Rockets
42010,1610612754,Indiana Pacers,82,37,45,0.451,3956,101.9,103.4,-1.5,0.536,1.28,15.3,0.259,0.741,0.502,0.157,0.486,0.533,97.24,0.492,10,Indiana Pacers
42010,1610612746,Los Angeles Clippers,82,32,50,0.39,3971,101.8,106.3,-4.5,0.601,1.35,16.9,0.284,0.732,0.51,0.169,0.496,0.535,95.47,0.483,10,Los Angeles Clippers
42010,1610612747,Los Angeles Lakers,82,57,25,0.695,3966,107.9,101.3,6.6,0.576,1.68,17.1,0.292,0.723,0.515,0.139,0.502,0.545,93.37,0.541,10,Los Angeles Lakers
42010,1610612763,Memphis Grizzlies,82,46,36,0.561,3976,104.4,102.5,1.9,0.528,1.48,16.1,0.289,0.725,0.505,0.146,0.493,0.534,94.5,0.518,10,Memphis Grizzlies
42010,1610612748,Miami Heat,82,58,24,0.707,3956,109.3,100.7,8.5,0.541,1.44,16.2,0.252,0.755,0.518,0.149,0.524,0.573,93.2,0.556,10,Miami Heat
42010,1610612749,Milwaukee Bucks,82,35,47,0.427,3966,99,99.9,-1,0.549,1.4,15.4,0.247,0.748,0.491,0.145,0.467,0.511,92.1,0.488,10,Milwaukee Bucks
42010,1610612750,Minnesota Timberwolves,82,17,65,0.207,3956,101.1,108.3,-7.2,0.534,1.18,15.1,0.296,0.737,0.511,0.171,0.483,0.526,99.18,0.443,10,Minnesota Timberwolves
42010,1610612751,New Jersey Nets,82,24,58,0.293,4001,100.2,107,-6.9,0.59,1.5,16.7,0.261,0.742,0.494,0.149,0.474,0.517,92.39,0.452,10,New Jersey Nets
42010,1610612740,New Orleans Hornets,82,46,36,0.561,3966,103.8,102.5,1.4,0.574,1.58,16.9,0.251,0.762,0.505,0.143,0.493,0.537,90.89,0.507,10,New Orleans Hornets
42010,1610612752,New York Knicks,82,42,40,0.512,3956,108.3,106.9,1.4,0.56,1.56,16.5,0.242,0.719,0.479,0.139,0.513,0.561,98.1,0.504,10,New York Knicks
42010,1610612760,Oklahoma City Thunder,82,55,27,0.671,4001,108.6,104,4.5,0.545,1.45,15.9,0.274,0.736,0.513,0.146,0.501,0.561,95.27,0.529,10,Oklahoma City Thunder
42010,1610612753,Orlando Magic,82,52,30,0.634,3966,105.7,99.1,6.6,0.553,1.34,16,0.261,0.769,0.521,0.159,0.521,0.554,93.49,0.534,10,Orlando Magic
42010,1610612755,Philadelphia 76ers,82,41,41,0.5,3986,104,102.5,1.5,0.596,1.75,17.7,0.246,0.745,0.496,0.136,0.494,0.535,93.95,0.51,10,Philadelphia 76ers
42010,1610612756,Phoenix Suns,82,40,42,0.488,4001,107,107.4,-0.4,0.604,1.66,18,0.237,0.716,0.476,0.145,0.522,0.559,96.76,0.494,10,Phoenix Suns
42010,1610612757,Portland Trail Blazers,82,48,34,0.585,3961,105.6,104.2,1.4,0.588,1.62,17,0.295,0.72,0.498,0.143,0.486,0.533,90.52,0.516,10,Portland Trail Blazers
42010,1610612758,Sacramento Kings,82,24,58,0.293,3971,100.6,106.3,-5.7,0.534,1.27,15.4,0.299,0.744,0.516,0.163,0.48,0.519,97.81,0.462,10,Sacramento Kings
42010,1610612759,San Antonio Spurs,82,61,21,0.744,3956,109.4,102.8,6.6,0.583,1.67,17.6,0.249,0.746,0.504,0.142,0.527,0.567,94.59,0.538,10,San Antonio Spurs
42010,1610612761,Toronto Raptors,82,22,60,0.268,3956,103.3,110,-6.7,0.571,1.49,16.9,0.282,0.72,0.495,0.153,0.491,0.533,95.38,0.459,10,Toronto Raptors
42010,1610612762,Utah Jazz,82,39,43,0.476,3976,104.9,107.3,-2.4,0.627,1.63,18.1,0.27,0.717,0.491,0.151,0.498,0.544,93.64,0.5,10,Utah Jazz
42010,1610612764,Washington Wizards,82,23,59,0.28,3986,99.6,107.2,-7.6,0.522,1.27,15,0.28,0.705,0.485,0.157,0.471,0.513,96.47,0.445,10,Washington Wizards
42011,1610612737,Atlanta Hawks,66,40,26,0.606,3233,102.4,98.6,3.8,0.61,1.61,17.7,0.239,0.744,0.493,0.148,0.5,0.535,92.51,0.526,10,Atlanta Hawks
42011,1610612738,Boston Celtics,66,39,27,0.591,3188,98.9,95.5,3.4,0.665,1.59,19,0.197,0.724,0.473,0.16,0.496,0.535,92.65,0.535,10,Boston Celtics
42011,1610612766,Charlotte Bobcats,66,7,59,0.106,3178,92.3,107.8,-15.5,0.605,1.39,16.1,0.236,0.709,0.464,0.154,0.439,0.483,93.59,0.411,10,Charlotte Bobcats
42011,1610612741,Chicago Bulls,66,50,16,0.758,3188,104.5,95.3,9.3,0.619,1.65,17.9,0.326,0.743,0.539,0.152,0.49,0.523,91.79,0.561,10,Chicago Bulls
42011,1610612739,Cleveland Cavaliers,66,21,45,0.318,3193,98.1,106,-7.9,0.579,1.29,15.6,0.289,0.722,0.497,0.162,0.463,0.505,93.96,0.439,10,Cleveland Cavaliers
42011,1610612742,Dallas Mavericks,66,36,30,0.545,3213,101,99.7,1.3,0.575,1.49,16.6,0.234,0.748,0.493,0.148,0.489,0.527,93.64,0.51,10,Dallas Mavericks
42011,1610612743,Denver Nuggets,66,38,28,0.576,3208,106.5,103.4,3.1,0.615,1.56,18,0.277,0.743,0.517,0.157,0.516,0.556,96.65,0.527,10,Denver Nuggets
42011,1610612765,Detroit Pistons,66,25,41,0.379,3193,97.8,104,-6.2,0.538,1.19,15.1,0.281,0.728,0.497,0.168,0.468,0.51,91.73,0.448,10,Detroit Pistons
42011,1610612744,Golden State Warriors,66,23,43,0.348,3183,103.1,106,-3,0.591,1.61,17.6,0.229,0.691,0.461,0.146,0.505,0.539,94.71,0.472,10,Golden State Warriors
42011,1610612745,Houston Rockets,66,34,32,0.515,3213,102.7,102.1,0.6,0.564,1.47,16.6,0.275,0.734,0.502,0.152,0.492,0.529,94.32,0.497,10,Houston Rockets
42011,1610612754,Indiana Pacers,66,42,24,0.636,3198,103.5,100.4,3.1,0.522,1.33,14.8,0.292,0.723,0.509,0.148,0.474,0.526,93.35,0.521,10,Indiana Pacers
42011,1610612746,Los Angeles Clippers,66,40,26,0.606,3193,105.2,102.9,2.2,0.568,1.58,16.7,0.295,0.732,0.511,0.144,0.502,0.533,91.79,0.517,10,Los Angeles Clippers
42011,1610612747,Los Angeles Lakers,66,41,25,0.621,3213,103.3,101.7,1.7,0.611,1.49,17.5,0.291,0.748,0.53,0.16,0.491,0.534,92.93,0.524,10,Los Angeles Lakers
42011,1610612763,Memphis Grizzlies,66,41,25,0.621,3188,101,98.9,2.1,0.532,1.35,15.5,0.298,0.727,0.508,0.154,0.473,0.515,93.43,0.514,10,Memphis Grizzlies
42011,1610612748,Miami Heat,66,46,20,0.697,3208,104.3,97.1,7.2,0.538,1.31,16,0.266,0.739,0.511,0.161,0.505,0.549,93.66,0.553,10,Miami Heat
42011,1610612749,Milwaukee Bucks,66,31,35,0.47,3173,102.4,102.4,0,0.62,1.67,17.7,0.277,0.709,0.487,0.146,0.481,0.521,96.42,0.503,10,Milwaukee Bucks
42011,1610612750,Minnesota Timberwolves,66,26,40,0.394,3188,101.5,103.6,-2.2,0.548,1.29,15.3,0.275,0.73,0.502,0.157,0.477,0.524,95.96,0.483,10,Minnesota Timberwolves
42011,1610612751,New Jersey Nets,66,22,44,0.333,3178,99.7,106.9,-7.2,0.58,1.32,15.9,0.278,0.707,0.486,0.161,0.473,0.516,92.71,0.448,10,New Jersey Nets
42011,1610612740,New Orleans Hornets,66,21,45,0.318,3188,98.3,102.3,-4,0.595,1.34,16.9,0.275,0.731,0.507,0.17,0.476,0.517,90.67,0.482,10,New Orleans Hornets
42011,1610612752,New York Knicks,66,36,30,0.545,3188,101.4,98.4,3,0.562,1.26,15.7,0.266,0.737,0.499,0.166,0.492,0.533,95.7,0.52,10,New York Knicks
42011,1610612760,Oklahoma City Thunder,66,47,19,0.712,3198,107.1,100,7.2,0.497,1.13,14.7,0.278,0.721,0.514,0.17,0.516,0.567,95.68,0.542,10,Oklahoma City Thunder
42011,1610612753,Orlando Magic,66,37,29,0.561,3193,102.4,101.7,0.7,0.581,1.34,16.2,0.265,0.755,0.507,0.162,0.506,0.533,91.15,0.493,10,Orlando Magic
42011,1610612755,Philadelphia 76ers,66,35,31,0.53,3183,101.7,96.6,5.1,0.588,1.97,17.6,0.244,0.752,0.497,0.121,0.48,0.511,91.88,0.532,10,Philadelphia 76ers
42011,1610612756,Phoenix Suns,66,33,33,0.5,3168,103.5,103.8,-0.2,0.596,1.6,17.5,0.258,0.717,0.49,0.148,0.499,0.536,95.02,0.502,10,Phoenix Suns
42011,1610612757,Portland Trail Blazers,66,28,38,0.424,3193,102.8,103.7,-0.9,0.562,1.44,16.2,0.263,0.728,0.49,0.15,0.488,0.531,93.73,0.494,10,Portland Trail Blazers
42011,1610612758,Sacramento Kings,66,22,44,0.333,3183,101,106.8,-5.8,0.51,1.34,14.8,0.291,0.705,0.488,0.147,0.472,0.51,97.34,0.451,10,Sacramento Kings
42011,1610612759,San Antonio Spurs,66,50,16,0.758,3188,108.5,100.6,7.9,0.585,1.71,17.9,0.251,0.76,0.511,0.142,0.528,0.562,95.09,0.546,10,San Antonio Spurs
42011,1610612761,Toronto Raptors,66,23,43,0.348,3193,98.5,101.5,-3,0.609,1.38,16.9,0.259,0.754,0.509,0.165,0.475,0.518,91.63,0.478,10,Toronto Raptors
42011,1610612762,Utah Jazz,66,36,30,0.545,3233,103.7,103.6,0.2,0.57,1.54,16.7,0.302,0.738,0.518,0.148,0.481,0.525,93.91,0.509,10,Utah Jazz
42011,1610612764,Washington Wizards,66,20,46,0.303,3173,97.8,103.8,-6,0.523,1.25,15.1,0.273,0.709,0.489,0.16,0.472,0.508,95.11,0.46,10,Washington Wizards
42012,1610612737,Atlanta Hawks,82,44,38,0.537,3971,102.7,101.8,0.9,0.651,1.65,19,0.222,0.736,0.483,0.156,0.517,0.546,94.72,0.509,10,Atlanta Hawks
42012,1610612738,Boston Celtics,81,41,40,0.506,3968,101.1,100.4,0.7,0.614,1.56,18,0.201,0.733,0.475,0.153,0.503,0.542,93.98,0.507,10,Boston Celtics
42012,1610612751,Brooklyn Nets,82,49,33,0.598,3971,105,103.6,1.4,0.567,1.38,16.2,0.309,0.737,0.522,0.159,0.498,0.536,91.23,0.509,10,Brooklyn Nets
42012,1610612766,Charlotte Bobcats,82,21,61,0.256,3961,98.3,108.9,-10.6,0.562,1.38,15.4,0.257,0.711,0.478,0.148,0.46,0.507,94.03,0.438,10,Charlotte Bobcats
42012,1610612741,Chicago Bulls,82,45,37,0.549,3966,100.4,100.3,0.1,0.645,1.61,17.9,0.294,0.736,0.512,0.154,0.47,0.512,91.97,0.514,10,Chicago Bulls
42012,1610612739,Cleveland Cavaliers,82,24,58,0.293,3946,100.8,106.9,-6.1,0.566,1.47,16.1,0.281,0.726,0.493,0.146,0.473,0.514,94.95,0.45,10,Cleveland Cavaliers
42012,1610612742,Dallas Mavericks,82,41,41,0.5,3996,103.6,104,-0.4,0.599,1.67,17.9,0.218,0.731,0.479,0.143,0.506,0.544,96.25,0.502,10,Dallas Mavericks
42012,1610612743,Denver Nuggets,82,57,25,0.695,3981,107.6,102,5.6,0.6,1.6,17.9,0.314,0.718,0.52,0.155,0.515,0.549,97.76,0.538,10,Denver Nuggets
42012,1610612765,Detroit Pistons,82,29,53,0.354,3961,100.9,105.6,-4.8,0.585,1.4,16.7,0.283,0.73,0.502,0.161,0.487,0.521,93.21,0.467,10,Detroit Pistons
42012,1610612744,Golden State Warriors,82,47,35,0.573,3961,104.2,102.6,1.7,0.589,1.49,17.3,0.254,0.755,0.513,0.155,0.506,0.545,96.81,0.502,10,Golden State Warriors
42012,1610612745,Houston Rockets,82,45,37,0.549,3956,106.7,103.5,3.3,0.609,1.41,17.4,0.264,0.752,0.51,0.166,0.525,0.564,98.64,0.51,10,Houston Rockets
42012,1610612754,Indiana Pacers,81,49,32,0.605,3918,101.6,96.6,5,0.578,1.34,16.1,0.303,0.746,0.529,0.162,0.479,0.521,92.84,0.537,10,Indiana Pacers
42012,1610612746,Los Angeles Clippers,82,56,26,0.683,3946,107.7,101,6.7,0.62,1.64,18.5,0.288,0.735,0.516,0.156,0.526,0.557,93.56,0.548,10,Los Angeles Clippers
42012,1610612747,Los Angeles Lakers,82,45,37,0.549,3951,105.6,103.6,2,0.598,1.48,17,0.27,0.743,0.512,0.155,0.512,0.548,96.78,0.513,10,Los Angeles Lakers
42012,1610612763,Memphis Grizzlies,82,56,26,0.683,3961,101.7,97.4,4.2,0.579,1.5,16.6,0.31,0.743,0.522,0.152,0.472,0.514,91.15,0.531,10,Memphis Grizzlies
42012,1610612748,Miami Heat,82,66,16,0.805,3976,110.3,100.5,9.9,0.6,1.65,18.5,0.222,0.73,0.49,0.15,0.552,0.588,92.97,0.564,10,Miami Heat
42012,1610612749,Milwaukee Bucks,82,38,44,0.463,3966,100.9,102.3,-1.4,0.6,1.62,17.1,0.279,0.713,0.488,0.144,0.476,0.51,97.32,0.488,10,Milwaukee Bucks
42012,1610612750,Minnesota Timberwolves,82,31,51,0.378,3946,100.1,102.9,-2.8,0.624,1.51,17.2,0.274,0.74,0.499,0.155,0.473,0.516,95.22,0.494,10,Minnesota Timberwolves
42012,1610612740,New Orleans Hornets,82,27,55,0.329,3956,102.7,107.6,-5,0.582,1.44,16.8,0.292,0.744,0.514,0.159,0.489,0.528,90.86,0.464,10,New Orleans Hornets
42012,1610612752,New York Knicks,82,54,28,0.659,3946,108.6,103.5,5.1,0.527,1.6,15.8,0.256,0.747,0.493,0.131,0.515,0.55,92.03,0.512,10,New York Knicks
42012,1610612760,Oklahoma City Thunder,82,60,22,0.732,3966,110.2,99.2,11,0.561,1.4,16.7,0.267,0.734,0.517,0.159,0.527,0.58,95.89,0.57,10,Oklahoma City Thunder
42012,1610612753,Orlando Magic,82,20,62,0.244,3956,98.9,106.7,-7.8,0.605,1.57,17.7,0.254,0.746,0.5,0.153,0.485,0.514,94.48,0.459,10,Orlando Magic
42012,1610612755,Philadelphia 76ers,82,34,48,0.415,3951,99.5,103,-3.4,0.61,1.74,17.9,0.249,0.734,0.484,0.139,0.481,0.509,93.31,0.474,10,Philadelphia 76ers
42012,1610612756,Phoenix Suns,82,25,57,0.305,3961,98.2,105.7,-7.5,0.606,1.45,17.2,0.27,0.719,0.49,0.161,0.477,0.512,95.95,0.458,10,Phoenix Suns
42012,1610612757,Portland Trail Blazers,82,33,49,0.402,3971,102.7,106.9,-4.2,0.593,1.48,17.1,0.253,0.733,0.49,0.155,0.498,0.536,93.72,0.468,10,Portland Trail Blazers
42012,1610612758,Sacramento Kings,82,28,54,0.341,3966,103,108.6,-5.6,0.553,1.42,16.1,0.266,0.71,0.482,0.15,0.491,0.532,96.34,0.454,10,Sacramento Kings
42012,1610612759,San Antonio Spurs,82,58,24,0.707,3976,105.9,99.2,6.8,0.641,1.71,19.2,0.205,0.749,0.493,0.151,0.531,0.568,96.36,0.551,10,San Antonio Spurs
42012,1610612761,Toronto Raptors,82,34,48,0.415,3996,102.9,104.7,-1.7,0.592,1.57,17,0.255,0.734,0.491,0.145,0.488,0.532,92.94,0.484,10,Toronto Raptors
42012,1610612762,Utah Jazz,82,43,39,0.524,3976,103.6,104.3,-0.7,0.61,1.54,17.5,0.288,0.732,0.507,0.156,0.492,0.533,93.4,0.504,10,Utah Jazz
42012,1610612764,Washington Wizards,82,29,53,0.354,3971,97.8,100.6,-2.7,0.61,1.43,16.9,0.246,0.746,0.494,0.158,0.475,0.512,94.41,0.481,10,Washington Wizards
42013,1610612737,Atlanta Hawks,82,38,44,0.463,3966,103.4,104.1,-0.7,0.667,1.63,19,0.21,0.744,0.479,0.156,0.515,0.554,96.87,0.502,10,Atlanta Hawks
42013,1610612738,Boston Celtics,82,25,57,0.305,3946,99.7,105.2,-5.5,0.576,1.37,16.3,0.274,0.742,0.501,0.159,0.477,0.517,95.88,0.461,10,Boston Celtics
42013,1610612751,Brooklyn Nets,82,44,38,0.537,3976,104.4,104.9,-0.6,0.585,1.44,16.8,0.217,0.723,0.471,0.154,0.514,0.555,93.68,0.492,10,Brooklyn Nets
42013,1610612766,Charlotte Bobcats,82,43,39,0.524,3981,101.2,101.2,0.1,0.597,1.76,17.1,0.219,0.776,0.496,0.129,0.481,0.522,94.73,0.508,10,Charlotte Bobcats
42013,1610612741,Chicago Bulls,82,48,34,0.585,3986,99.7,97.8,1.9,0.654,1.52,17.7,0.272,0.754,0.517,0.159,0.471,0.518,92.72,0.528,10,Chicago Bulls
42013,1610612739,Cleveland Cavaliers,82,33,49,0.402,3986,101.3,104.8,-3.5,0.572,1.49,16.3,0.272,0.758,0.509,0.146,0.479,0.518,95.68,0.469,10,Cleveland Cavaliers
42013,1610612742,Dallas Mavericks,82,49,33,0.598,3966,109,105.9,3,0.596,1.74,18.1,0.246,0.727,0.488,0.141,0.526,0.564,95.74,0.521,10,Dallas Mavericks
42013,1610612743,Denver Nuggets,82,36,46,0.439,3951,103.3,105.4,-2.1,0.584,1.41,16.5,0.275,0.745,0.509,0.157,0.497,0.536,100.68,0.481,10,Denver Nuggets
42013,1610612765,Detroit Pistons,82,29,53,0.354,3956,102.9,107.3,-4.4,0.539,1.44,15.6,0.314,0.734,0.514,0.148,0.482,0.514,97.39,0.464,10,Detroit Pistons
42013,1610612744,Golden State Warriors,82,51,31,0.622,3966,105.3,99.9,5.4,0.591,1.53,17.5,0.251,0.763,0.511,0.154,0.517,0.55,98.53,0.528,10,Golden State Warriors
42013,1610612745,Houston Rockets,82,54,28,0.659,3966,108.6,103.1,5.5,0.563,1.33,16.2,0.274,0.741,0.521,0.163,0.531,0.571,98.81,0.534,10,Houston Rockets
42013,1610612754,Indiana Pacers,82,56,26,0.683,3956,101.5,96.7,4.8,0.56,1.33,16,0.249,0.768,0.521,0.158,0.49,0.535,94.9,0.545,10,Indiana Pacers
42013,1610612746,Los Angeles Clippers,82,57,25,0.695,3951,109.4,102.1,7.3,0.628,1.77,18.4,0.25,0.725,0.496,0.14,0.526,0.567,98.39,0.548,10,Los Angeles Clippers
42013,1610612747,Los Angeles Lakers,82,27,55,0.329,3941,101.9,107.9,-6,0.639,1.62,18.2,0.202,0.71,0.456,0.15,0.505,0.542,100.98,0.46,10,Los Angeles Lakers
42013,1610612763,Memphis Grizzlies,82,50,32,0.61,3961,103.3,102.1,1.2,0.574,1.59,17.3,0.283,0.757,0.52,0.147,0.494,0.529,92.25,0.518,10,Memphis Grizzlies
42013,1610612748,Miami Heat,82,54,28,0.659,3976,109,102.9,6.1,0.588,1.52,18.2,0.206,0.73,0.478,0.158,0.554,0.59,93.26,0.539,10,Miami Heat
42013,1610612749,Milwaukee Bucks,82,15,67,0.183,3976,100.2,108.9,-8.7,0.596,1.42,16.7,0.271,0.714,0.486,0.158,0.479,0.519,94.28,0.449,10,Milwaukee Bucks
42013,1610612750,Minnesota Timberwolves,82,40,42,0.488,3971,105.6,104.1,1.4,0.616,1.72,17.4,0.274,0.744,0.503,0.138,0.486,0.535,99.82,0.519,10,Minnesota Timberwolves
42013,1610612740,New Orleans Pelicans,82,34,48,0.415,3971,104.7,107.3,-2.6,0.563,1.55,16.6,0.269,0.738,0.5,0.145,0.495,0.537,94.51,0.483,10,New Orleans Pelicans
42013,1610612752,New York Knicks,82,37,45,0.451,3971,105.4,106.5,-1,0.542,1.54,16.1,0.251,0.743,0.49,0.139,0.505,0.541,92.59,0.49,10,New York Knicks
42013,1610612760,Oklahoma City Thunder,82,59,23,0.72,3961,108.1,101,7.1,0.562,1.43,16.7,0.265,0.756,0.522,0.156,0.52,0.566,97.91,0.543,10,Oklahoma City Thunder
42013,1610612753,Orlando Magic,82,23,59,0.28,3991,99.3,104.8,-5.5,0.571,1.41,16.5,0.224,0.755,0.489,0.153,0.487,0.525,95.87,0.466,10,Orlando Magic
42013,1610612755,Philadelphia 76ers,82,19,63,0.232,3971,96.8,107.5,-10.7,0.576,1.29,16,0.248,0.724,0.477,0.164,0.475,0.51,101.62,0.426,10,Philadelphia 76ers
42013,1610612756,Phoenix Suns,82,48,34,0.585,3951,107.1,103.8,3.3,0.493,1.24,14.8,0.264,0.737,0.501,0.156,0.519,0.558,98.16,0.509,10,Phoenix Suns
42013,1610612757,Portland Trail Blazers,82,54,28,0.659,3971,108.3,104.7,3.5,0.594,1.69,17.3,0.28,0.747,0.516,0.139,0.504,0.548,97.48,0.524,10,Portland Trail Blazers
42013,1610612758,Sacramento Kings,82,28,54,0.341,3966,102.9,106.3,-3.4,0.511,1.24,14.7,0.278,0.766,0.519,0.156,0.484,0.532,96.75,0.473,10,Sacramento Kings
42013,1610612759,San Antonio Spurs,82,62,20,0.756,3951,108.2,100.1,8.1,0.621,1.75,19.1,0.227,0.764,0.506,0.148,0.537,0.571,97.07,0.555,10,San Antonio Spurs
42013,1610612761,Toronto Raptors,82,48,34,0.585,3991,105.8,102.4,3.5,0.581,1.5,16.5,0.272,0.749,0.509,0.148,0.498,0.545,94.42,0.512,10,Toronto Raptors
42013,1610612762,Utah Jazz,82,25,57,0.305,3956,100.6,109.1,-8.4,0.564,1.39,16.1,0.255,0.745,0.492,0.155,0.484,0.523,93.57,0.451,10,Utah Jazz
42013,1610612764,Washington Wizards,82,44,38,0.537,4011,103.3,102.4,0.9,0.601,1.59,17.7,0.252,0.757,0.5,0.151,0.506,0.538,95.45,0.504,10,Washington Wizards
42014,1610612737,Atlanta Hawks,82,60,22,0.732,3946,106.2,100.7,5.6,0.676,1.81,19.7,0.214,0.734,0.482,0.147,0.527,0.563,96.25,0.54,10,Atlanta Hawks
42014,1610612738,Boston Celtics,82,40,42,0.488,3976,101.7,102.1,-0.4,0.629,1.77,18.1,0.247,0.75,0.495,0.139,0.489,0.523,98.4,0.498,10,Boston Celtics
42014,1610612751,Brooklyn Nets,82,38,44,0.463,3986,101.9,105,-3.1,0.559,1.51,16.4,0.239,0.737,0.489,0.144,0.491,0.529,94.97,0.48,10,Brooklyn Nets
42014,1610612766,Charlotte Hornets,82,33,49,0.402,3981,97.6,101,-3.4,0.568,1.69,15.9,0.221,0.793,0.5,0.123,0.456,0.498,95.33,0.482,10,Charlotte Hornets
42014,1610612741,Chicago Bulls,82,50,32,0.61,3976,104.7,101.5,3.3,0.593,1.56,16.8,0.27,0.744,0.513,0.145,0.489,0.536,95.35,0.529,10,Chicago Bulls
42014,1610612739,Cleveland Cavaliers,82,53,29,0.646,3956,107.7,104.1,3.7,0.587,1.55,17.2,0.268,0.747,0.511,0.149,0.52,0.557,94.78,0.514,10,Cleveland Cavaliers
42014,1610612742,Dallas Mavericks,82,50,32,0.61,3976,107.2,103.7,3.5,0.567,1.74,17.2,0.236,0.722,0.478,0.132,0.515,0.55,97.43,0.521,10,Dallas Mavericks
42014,1610612743,Denver Nuggets,82,30,52,0.366,3976,101.6,105.5,-3.9,0.577,1.53,16.3,0.266,0.747,0.498,0.142,0.479,0.518,98.67,0.465,10,Denver Nuggets
42014,1610612765,Detroit Pistons,82,32,50,0.39,3966,102.3,104.2,-1.8,0.582,1.61,16.5,0.277,0.75,0.504,0.139,0.482,0.515,95.18,0.478,10,Detroit Pistons
42014,1610612744,Golden State Warriors,82,67,15,0.817,3946,109.7,98.2,11.4,0.659,1.9,19.9,0.241,0.745,0.501,0.144,0.54,0.571,100.69,0.569,10,Golden State Warriors
42014,1610612745,Houston Rockets,82,56,26,0.683,3961,104.2,100.5,3.7,0.6,1.33,16.6,0.268,0.729,0.499,0.167,0.512,0.548,99.25,0.509,10,Houston Rockets
42014,1610612754,Indiana Pacers,82,38,44,0.463,3971,100.8,100.9,-0.1,0.586,1.53,16.7,0.24,0.779,0.512,0.145,0.484,0.523,95.5,0.505,10,Indiana Pacers
42014,1610612746,Los Angeles Clippers,82,56,26,0.683,3946,109.8,103,6.9,0.629,2.01,18.8,0.228,0.757,0.498,0.127,0.533,0.565,96.96,0.54,10,Los Angeles Clippers
42014,1610612747,Los Angeles Lakers,82,21,61,0.256,3986,100.8,108,-7.2,0.562,1.58,16.1,0.254,0.763,0.498,0.136,0.473,0.513,96.33,0.45,10,Los Angeles Lakers
42014,1610612763,Memphis Grizzlies,82,55,27,0.671,3981,103.1,99.9,3.1,0.574,1.62,17,0.247,0.753,0.501,0.14,0.489,0.531,94.21,0.53,10,Memphis Grizzlies
42014,1610612748,Miami Heat,82,37,45,0.451,3946,101.5,103.8,-2.4,0.564,1.34,16.2,0.232,0.734,0.488,0.159,0.5,0.54,93.26,0.492,10,Miami Heat
42014,1610612749,Milwaukee Bucks,82,41,41,0.5,3986,100.5,99.3,1.2,0.627,1.41,17.9,0.254,0.733,0.495,0.172,0.499,0.536,96.5,0.511,10,Milwaukee Bucks
42014,1610612750,Minnesota Timberwolves,82,16,66,0.195,3961,99.8,109.6,-9.8,0.593,1.44,16.5,0.266,0.716,0.484,0.153,0.468,0.517,96.96,0.453,10,Minnesota Timberwolves
42014,1610612740,New Orleans Pelicans,82,45,37,0.549,3956,105.4,104.7,0.7,0.581,1.66,17.2,0.271,0.751,0.511,0.141,0.501,0.537,93.7,0.508,10,New Orleans Pelicans
42014,1610612752,New York Knicks,82,17,65,0.207,3971,97.1,107.2,-10.1,0.606,1.45,16.8,0.245,0.731,0.481,0.155,0.47,0.508,93.67,0.441,10,New York Knicks
42014,1610612760,Oklahoma City Thunder,82,45,37,0.549,3966,104.5,103.1,1.3,0.528,1.4,15.4,0.289,0.756,0.526,0.148,0.492,0.532,98.35,0.505,10,Oklahoma City Thunder
42014,1610612753,Orlando Magic,82,25,57,0.305,3951,99.6,105.2,-5.6,0.55,1.39,16.3,0.231,0.76,0.49,0.155,0.494,0.524,95.89,0.455,10,Orlando Magic
42014,1610612755,Philadelphia 76ers,82,18,64,0.22,3961,93,102.1,-9.1,0.609,1.16,15.6,0.255,0.73,0.481,0.179,0.459,0.494,98.28,0.426,10,Philadelphia 76ers
42014,1610612756,Phoenix Suns,82,39,43,0.476,3976,102.9,103.4,-0.5,0.522,1.34,15.5,0.245,0.735,0.488,0.152,0.501,0.537,98.68,0.491,10,Phoenix Suns
