SEASON_ID,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PTS,PLUS_MINUS,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,PIE
41998,1610612759,San Antonio Spurs,50,37,13,0.74,48.3,34.8,76.2,0.456,3.4,10.4,0.33,19.8,28.3,0.698,12.3,31.7,44.0,22.0,15.2,8.4,7.0,4.9,20.2,92.8,8.1,101.3,92.1,9.2,0.633,1.45,17.5,0.304,0.695,0.511,0.166,0.479,0.523,91.23,0.582
41998,1610612760,Seattle SuperSonics,50,25,25,0.5,48.4,35.1,79.5,0.442,6.2,18.0,0.344,18.4,27.1,0.681,13.5,28.4,42.0,21.7,15.3,7.9,4.0,4.5,20.9,94.9,-1.1,101.8,103.3,-1.6,0.619,1.42,16.9,0.319,0.686,0.5,0.164,0.481,0.519,92.26,0.49
41998,1610612761,Toronto Raptors,50,23,27,0.46,48.3,33.2,78.8,0.421,4.5,13.2,0.341,20.2,26.6,0.76,14.2,28.9,43.2,20.7,16.0,8.8,6.4,5.2,22.8,91.1,-1.6,98.8,100.5,-1.7,0.624,1.3,16.3,0.338,0.702,0.518,0.173,0.45,0.504,91.71,0.489
41998,1610612762,Utah Jazz,50,37,13,0.74,48.7,33.7,72.4,0.465,2.8,7.8,0.361,23.2,30.2,0.767,11.1,30.2,41.3,24.1,16.3,8.0,5.5,5.3,22.7,93.3,6.5,102.7,95.5,7.2,0.715,1.48,19.1,0.3,0.704,0.517,0.179,0.485,0.545,89.56,0.591
41998,1610612763,Vancouver Grizzlies,50,8,42,0.16,48.7,32.9,76.8,0.428,3.0,9.1,0.327,20.2,28.2,0.717,13.0,27.2,40.2,19.3,17.0,8.4,4.0,6.6,22.5,88.9,-8.7,95.4,105.1,-9.6,0.586,1.14,15.4,0.309,0.669,0.486,0.182,0.447,0.498,91.63,0.427
41998,1610612764,Washington Wizards,50,18,32,0.36,48.2,35.4,79.4,0.445,3.6,11.6,0.309,16.9,24.0,0.705,11.9,28.1,40.0,21.3,14.7,7.9,3.9,4.2,23.0,91.2,-2.2,98.3,101.0,-2.7,0.602,1.45,16.9,0.282,0.695,0.484,0.159,0.468,0.507,92.24,0.476
41999,1610612737,Atlanta Hawks,82,28,54,0.341,48.4,36.6,83.0,0.441,3.1,9.9,0.317,18.0,24.2,0.743,14.0,31.3,45.3,18.9,15.4,6.1,5.6,4.9,21.0,94.3,-5.4,99.2,104.8,-5.7,0.516,1.22,14.7,0.317,0.71,0.513,0.162,0.46,0.503,94.41,0.462
41999,1610612738,Boston Celtics,82,35,47,0.427,48.1,37.2,83.9,0.444,5.1,15.4,0.331,19.8,26.5,0.745,13.5,29.5,43.0,21.2,15.4,9.7,3.5,5.8,27.1,99.3,-0.8,102.0,103.0,-1.0,0.57,1.38,16.1,0.304,0.738,0.51,0.158,0.474,0.52,97.06,0.476
41999,1610612766,Charlotte Hornets,82,49,33,0.598,48.2,35.8,79.7,0.449,4.1,12.2,0.339,22.7,30.0,0.758,10.8,32.1,42.9,24.7,14.7,8.9,5.9,5.1,20.4,98.4,2.7,101.7,98.9,2.8,0.689,1.68,18.7,0.257,0.732,0.5,0.152,0.475,0.53,96.31,0.541
41999,1610612741,Chicago Bulls,82,17,65,0.207,48.3,31.3,75.4,0.415,4.1,12.6,0.329,18.1,25.5,0.709,12.6,28.3,40.9,20.0,19.0,7.9,4.7,5.6,23.3,84.8,-9.4,91.2,102.3,-11.1,0.638,1.05,15.9,0.299,0.699,0.495,0.204,0.443,0.49,91.95,0.417
41999,1610612739,Cleveland Cavaliers,82,32,50,0.39,48.4,36.3,82.1,0.442,4.2,11.2,0.373,20.2,26.9,0.75,12.3,30.5,42.8,23.7,17.4,8.7,4.4,6.1,27.1,97.0,-3.5,97.9,100.9,-3.0,0.652,1.36,17.5,0.281,0.712,0.494,0.176,0.468,0.516,98.42,0.475
41999,1610612742,Dallas Mavericks,82,40,42,0.488,48.1,39.0,85.9,0.453,6.3,16.2,0.391,17.2,21.4,0.804,11.4,29.8,41.2,22.1,13.7,7.2,5.1,5.1,21.6,101.4,-0.6,103.8,104.5,-0.7,0.567,1.61,16.8,0.255,0.661,0.459,0.14,0.49,0.532,97.39,0.493
41999,1610612743,Denver Nuggets,82,35,47,0.427,48.4,37.3,84.3,0.442,5.7,17.0,0.336,18.7,25.8,0.724,13.1,31.6,44.7,23.3,15.6,6.8,7.5,5.6,23.9,99.0,-2.1,100.8,102.8,-2.0,0.625,1.49,17.3,0.292,0.716,0.502,0.159,0.476,0.517,97.38,0.483
41999,1610612765,Detroit Pistons,82,42,40,0.512,48.4,37.1,80.9,0.459,5.4,14.9,0.359,23.9,30.6,0.781,11.2,30.0,41.2,20.8,15.7,8.1,3.3,4.8,24.5,103.5,1.4,104.6,103.1,1.6,0.561,1.33,15.9,0.268,0.716,0.493,0.159,0.492,0.548,98.19,0.506
41999,1610612744,Golden State Warriors,82,19,63,0.232,48.2,36.5,87.1,0.42,4.2,13.0,0.323,18.3,26.2,0.697,15.9,29.7,45.6,22.6,15.9,8.9,4.3,6.0,24.9,95.5,-8.3,96.9,105.8,-8.9,0.618,1.42,16.5,0.326,0.691,0.497,0.161,0.444,0.484,98.0,0.431
41999,1610612745,Houston Rockets,82,34,48,0.415,48.4,36.6,81.3,0.45,7.1,19.8,0.358,19.2,26.2,0.733,12.3,31.5,43.8,21.6,17.4,7.5,5.3,5.3,20.3,99.5,-0.9,101.6,103.1,-1.5,0.591,1.24,16.4,0.291,0.716,0.508,0.178,0.494,0.536,96.84,0.49
41999,1610612754,Indiana Pacers,82,56,26,0.683,48.1,37.2,81.0,0.459,7.1,18.1,0.392,19.9,24.5,0.811,10.3,31.9,42.1,22.6,14.1,6.8,5.1,3.9,21.8,101.3,4.6,105.9,100.8,5.2,0.609,1.6,17.6,0.249,0.715,0.491,0.148,0.503,0.552,95.55,0.534
41999,1610612746,Los Angeles Clippers,82,15,67,0.183,48.1,35.1,82.4,0.426,5.2,15.5,0.339,16.6,22.3,0.746,11.6,29.0,40.6,18.0,16.2,7.0,6.0,4.6,22.2,92.0,-11.5,95.2,107.3,-12.2,0.514,1.12,14.3,0.261,0.696,0.471,0.167,0.458,0.499,96.48,0.411
41999,1610612747,Los Angeles Lakers,82,67,15,0.817,48.3,38.3,83.4,0.459,4.2,12.8,0.329,20.1,28.9,0.696,13.6,33.4,47.0,23.4,13.9,7.5,6.5,4.2,22.5,100.8,8.5,104.6,95.6,9.0,0.612,1.68,17.6,0.306,0.731,0.521,0.145,0.484,0.525,95.83,0.573
41999,1610612748,Miami Heat,82,52,30,0.634,48.4,36.3,78.8,0.46,5.4,14.7,0.371,16.4,22.3,0.736,11.2,31.9,43.2,23.5,15.0,7.1,6.4,4.4,23.7,94.4,3.1,102.2,97.7,4.5,0.649,1.57,18.5,0.282,0.729,0.516,0.162,0.495,0.533,92.2,0.543
41999,1610612749,Milwaukee Bucks,82,42,40,0.512,48.4,38.7,83.3,0.465,4.8,13.0,0.369,19.0,24.2,0.786,12.4,28.9,41.3,22.6,15.0,8.2,4.6,4.1,24.6,101.2,0.2,104.9,104.9,0.0,0.583,1.51,17.2,0.3,0.696,0.499,0.155,0.494,0.539,95.55,0.498
41999,1610612750,Minnesota Timberwolves,82,50,32,0.61,48.5,39.3,84.3,0.467,3.0,8.7,0.346,16.8,21.6,0.78,12.4,30.1,42.5,26.9,13.9,7.6,5.4,4.2,23.3,98.5,2.5,103.4,100.2,3.2,0.684,1.94,20.0,0.294,0.73,0.51,0.146,0.485,0.525,94.44,0.531
41999,1610612751,New Jersey Nets,82,31,51,0.378,48.4,36.3,83.9,0.433,5.8,16.8,0.347,19.5,24.9,0.784,12.7,28.2,40.9,20.6,13.6,8.8,4.8,5.7,23.3,98.0,-1.0,102.3,103.3,-1.0,0.567,1.51,15.9,0.281,0.672,0.47,0.142,0.468,0.517,95.14,0.479
41999,1610612752,New York Knicks,82,50,32,0.61,48.4,35.3,77.7,0.455,4.3,11.4,0.375,17.2,22.0,0.781,9.8,30.7,40.5,19.4,14.6,6.3,4.3,4.3,24.2,92.1,1.5,99.8,98.1,1.7,0.548,1.32,15.9,0.247,0.731,0.497,0.159,0.482,0.527,91.66,0.507
41999,1610612753,Orlando Magic,82,41,41,0.5,48.2,38.6,85.5,0.452,3.6,10.6,0.338,19.2,26.1,0.735,14.0,31.0,44.9,20.8,17.6,9.1,5.7,5.8,24.0,100.1,0.7,99.4,98.9,0.5,0.539,1.18,15.4,0.316,0.699,0.508,0.175,0.473,0.516,100.19,0.497
41999,1610612755,Philadelphia 76ers,82,49,33,0.598,48.4,36.5,82.6,0.442,2.5,7.8,0.323,19.2,27.1,0.708,14.0,30.1,44.1,22.2,15.7,9.6,4.7,6.5,23.6,94.8,1.3,98.5,97.5,0.9,0.607,1.42,16.7,0.314,0.699,0.503,0.163,0.457,0.501,95.29,0.508
41999,1610612756,Phoenix Suns,82,53,29,0.646,48.3,37.7,82.6,0.457,5.6,15.2,0.368,17.9,23.6,0.759,12.5,31.2,43.7,25.6,16.7,9.1,5.3,5.2,24.1,98.9,5.2,101.8,96.2,5.6,0.678,1.53,18.9,0.293,0.705,0.503,0.172,0.491,0.532,96.67,0.542
41999,1610612757,Portland Trail Blazers,82,59,23,0.72,48.2,36.8,78.4,0.47,5.0,13.8,0.361,18.8,24.7,0.76,11.8,31.2,43.0,23.5,15.2,7.7,4.8,4.3,22.7,97.5,6.4,105.1,97.7,7.4,0.637,1.55,18.3,0.303,0.724,0.524,0.164,0.501,0.546,92.45,0.559
41999,1610612758,Sacramento Kings,82,44,38,0.537,48.3,40.0,88.9,0.45,6.5,20.2,0.322,18.5,24.6,0.754,12.9,32.1,45.0,23.8,16.2,9.6,4.6,4.9,21.1,105.0,2.9,101.9,99.9,2.0,0.596,1.47,17.1,0.277,0.697,0.486,0.157,0.486,0.526,101.91,0.513
41999,1610612759,San Antonio Spurs,82,53,29,0.646,48.4,36.0,78.0,0.462,4.0,10.8,0.374,20.1,27.0,0.746,11.3,32.5,43.8,22.2,15.0,7.5,6.7,5.2,20.9,96.2,5.9,102.8,95.7,7.1,0.616,1.48,17.5,0.278,0.73,0.514,0.161,0.488,0.535,93.13,0.556
41999,1610612760,Seattle SuperSonics,82,45,37,0.549,48.2,37.9,84.7,0.447,6.7,19.6,0.339,16.6,23.9,0.695,12.7,30.3,43.0,22.9,14.0,8.0,4.2,5.3,21.7,99.1,1.0,102.6,101.8,0.8,0.604,1.63,17.3,0.285,0.696,0.488,0.145,0.487,0.52,96.0,0.496
41999,1610612761,Toronto Raptors,82,45,37,0.549,48.2,36.3,83.9,0.433,5.2,14.3,0.363,19.3,25.2,0.765,13.4,29.9,43.3,23.7,13.9,8.1,6.6,5.3,24.3,97.2,-0.2,101.8,101.7,0.0,0.653,1.71,17.9,0.301,0.718,0.502,0.145,0.464,0.511,95.21,0.5
41999,1610612762,Utah Jazz,82,55,27,0.671,48.2,36.1,77.8,0.464,4.0,10.4,0.385,20.3,26.2,0.773,11.4,29.6,41.0,24.9,14.9,7.7,5.4,5.0,24.5,96.5,4.5,104.0,99.8,4.2,0.689,1.67,19.3,0.295,0.732,0.518,0.16,0.49,0.54,92.18,0.551
41999,1610612763,Vancouver Grizzlies,82,22,60,0.268,48.4,35.3,78.5,0.449,4.0,11.0,0.361,19.4,25.1,0.774,12.3,28.3,40.6,20.7,16.8,7.4,4.2,6.3,22.9,93.9,-5.6,99.7,105.3,-5.6,0.588,1.23,16.3,0.301,0.706,0.502,0.179,0.474,0.524,93.53,0.457
41999,1610612764,Washington Wizards,82,29,53,0.354,48.3,36.7,81.5,0.45,4.1,10.9,0.376,19.1,25.7,0.743,13.0,29.7,42.7,21.6,16.1,7.2,4.7,6.1,26.2,96.6,-3.3,100.7,104.1,-3.4,0.588,1.34,16.6,0.306,0.717,0.509,0.168,0.476,0.521,95.32,0.471
42000,1610612737,Atlanta Hawks,82,25,57,0.305,48.1,35.1,81.3,0.431,4.1,11.4,0.357,16.8,22.1,0.759,12.5,30.4,42.9,19.0,16.7,7.7,4.7,6.3,22.7,91.0,-5.2,95.6,101.9,-6.3,0.542,1.14,15.0,0.289,0.708,0.497,0.175,0.456,0.5,94.54,0.452
42000,1610612738,Boston Celtics,82,36,46,0.439,48.4,33.8,79.1,0.428,7.2,19.9,0.363,19.8,26.7,0.74,10.9,28.9,39.8,20.8,15.7,9.4,4.1,5.4,23.8,94.6,-2.1,99.0,100.9,-1.9,0.616,1.33,16.4,0.253,0.727,0.48,0.164,0.473,0.521,95.01,0.468
42000,1610612766,Charlotte Hornets,82,46,36,0.561,48.5,34.1,79.3,0.431,4.1,12.0,0.346,19.5,26.2,0.745,12.6,31.8,44.4,23.2,14.4,8.1,5.5,4.6,21.4,91.9,2.1,99.3,96.3,3.0,0.679,1.61,18.0,0.298,0.745,0.522,0.156,0.457,0.506,92.04,0.527
42000,1610612741,Chicago Bulls,82,15,67,0.183,48.4,33.2,78.2,0.424,4.0,11.6,0.346,17.2,23.3,0.739,11.3,27.6,38.9,22.1,15.8,8.2,4.6,5.2,23.2,87.6,-9.1,94.3,104.9,-10.6,0.665,1.4,17.5,0.266,0.703,0.476,0.17,0.45,0.495,91.72,0.432
42000,1610612739,Cleveland Cavaliers,82,30,52,0.366,48.4,35.2,79.7,0.442,2.7,8.0,0.334,19.0,24.9,0.765,12.4,29.8,42.1,20.8,16.5,7.8,5.3,6.6,23.2,92.2,-4.2,97.4,102.0,-4.6,0.591,1.27,16.3,0.297,0.711,0.505,0.174,0.459,0.509,93.92,0.469
42000,1610612742,Dallas Mavericks,82,53,29,0.646,48.3,37.6,81.9,0.459,6.3,16.5,0.381,18.9,23.8,0.794,10.1,31.4,41.5,21.2,13.9,7.5,6.0,4.6,23.3,100.5,4.3,104.5,100.1,4.4,0.564,1.52,16.6,0.241,0.707,0.48,0.145,0.498,0.544,95.52,0.523
42000,1610612743,Denver Nuggets,82,40,42,0.488,48.2,36.3,83.9,0.433,6.2,17.6,0.355,17.6,23.9,0.737,12.7,31.5,44.2,24.0,13.9,6.7,6.6,6.1,22.2,96.5,-2.5,101.1,103.1,-2.0,0.661,1.73,18.2,0.283,0.718,0.498,0.145,0.47,0.511,95.32,0.48
42000,1610612765,Detroit Pistons,82,32,50,0.39,48.4,35.6,83.9,0.424,4.7,13.6,0.35,19.6,27.2,0.721,13.5,32.0,45.5,19.9,15.9,7.5,5.5,4.8,23.8,95.6,-1.7,97.3,98.9,-1.6,0.558,1.25,15.1,0.293,0.722,0.503,0.162,0.453,0.498,97.46,0.48
42000,1610612744,Golden State Warriors,82,17,65,0.207,48.2,35.8,87.5,0.409,3.4,11.8,0.293,17.4,24.7,0.706,16.4,29.1,45.5,21.8,15.9,9.0,5.0,6.0,21.1,92.5,-9.0,94.5,104.9,-10.4,0.609,1.37,16.0,0.333,0.697,0.5,0.162,0.429,0.47,96.8,0.427
42000,1610612745,Houston Rockets,82,45,37,0.549,48.4,35.9,79.2,0.453,6.1,17.2,0.357,19.3,25.4,0.758,11.2,30.8,42.0,19.7,14.7,7.2,4.4,4.9,20.2,97.2,2.3,103.6,101.7,1.9,0.548,1.34,15.8,0.275,0.719,0.503,0.156,0.492,0.538,92.91,0.509
42000,1610612754,Indiana Pacers,82,41,41,0.5,48.7,34.5,78.4,0.44,4.8,14.1,0.342,18.8,24.5,0.766,11.2,31.6,42.9,21.5,15.2,6.9,5.9,4.7,23.5,92.6,-0.2,99.4,99.2,0.2,0.623,1.42,17.1,0.27,0.714,0.499,0.163,0.471,0.519,91.93,0.51
42000,1610612746,Los Angeles Clippers,82,31,51,0.378,48.9,35.3,78.9,0.448,4.4,13.0,0.339,17.4,25.1,0.693,11.7,31.2,42.9,19.3,15.8,6.0,6.3,5.0,21.6,92.5,-2.9,98.4,101.8,-3.5,0.547,1.23,15.5,0.283,0.711,0.503,0.168,0.476,0.514,92.15,0.476
42000,1610612747,Los Angeles Lakers,82,56,26,0.683,48.5,37.9,81.5,0.465,5.4,15.5,0.344,19.4,28.5,0.683,13.2,31.5,44.7,23.0,14.4,6.9,6.0,4.0,22.8,100.6,3.4,105.6,101.7,3.9,0.607,1.59,17.5,0.311,0.725,0.52,0.152,0.498,0.535,94.33,0.532
42000,1610612748,Miami Heat,82,50,32,0.61,48.5,32.9,76.3,0.43,5.8,16.9,0.345,17.4,22.9,0.759,9.9,29.7,39.6,19.9,13.7,7.7,3.7,5.2,21.0,88.9,2.3,98.6,95.7,2.9,0.605,1.45,16.6,0.243,0.727,0.486,0.152,0.469,0.515,89.42,0.523
42000,1610612749,Milwaukee Bucks,82,52,30,0.634,48.2,38.0,82.9,0.458,6.9,18.1,0.379,18.0,22.9,0.787,11.9,30.5,42.4,22.5,13.7,8.2,4.7,4.3,23.5,100.7,3.9,106.3,101.2,5.1,0.593,1.64,17.4,0.281,0.711,0.498,0.145,0.499,0.542,94.75,0.519
42000,1610612750,Minnesota Timberwolves,82,47,35,0.573,48.4,38.4,83.8,0.458,3.9,11.0,0.357,16.6,21.2,0.785,12.2,30.1,42.3,25.4,13.9,8.3,5.6,4.4,23.2,97.3,1.4,102.7,100.7,2.1,0.662,1.83,19.2,0.286,0.719,0.5,0.146,0.482,0.523,94.33,0.518
42000,1610612751,New Jersey Nets,82,26,56,0.317,48.1,33.9,79.9,0.425,4.4,13.2,0.333,19.9,26.2,0.759,11.1,28.5,39.6,19.5,14.7,7.9,5.0,6.4,24.2,92.1,-5.0,96.9,103.0,-6.1,0.576,1.33,15.6,0.257,0.7,0.473,0.155,0.452,0.504,94.46,0.446
42000,1610612752,New York Knicks,82,48,34,0.585,48.5,33.6,75.6,0.444,4.8,13.6,0.351,16.8,21.1,0.796,9.4,30.8,40.2,18.5,14.5,6.6,4.2,4.1,22.7,88.7,2.6,98.7,95.5,3.1,0.552,1.28,15.7,0.242,0.743,0.501,0.161,0.476,0.523,89.0,0.52
42000,1610612753,Orlando Magic,82,43,39,0.524,48.7,36.7,83.8,0.438,6.0,16.4,0.364,18.0,25.2,0.714,13.0,29.9,42.9,22.0,15.2,8.2,5.9,5.4,25.3,97.5,1.0,100.4,99.2,1.2,0.598,1.45,16.6,0.291,0.698,0.489,0.156,0.474,0.513,95.82,0.495
42000,1610612755,Philadelphia 76ers,82,56,26,0.683,48.4,35.4,79.1,0.447,3.2,9.8,0.326,20.7,27.8,0.745,13.1,31.7,44.8,20.6,15.8,8.4,5.0,5.6,20.4,94.7,4.3,100.7,96.2,4.5,0.583,1.31,16.2,0.312,0.725,0.523,0.168,0.468,0.518,93.14,0.536
42000,1610612756,Phoenix Suns,82,51,31,0.622,48.3,35.9,82.4,0.436,4.0,12.9,0.315,18.2,24.1,0.755,11.8,30.8,42.7,23.2,15.3,9.5,5.2,5.1,22.7,94.0,2.2,97.5,95.4,2.1,0.647,1.52,17.7,0.273,0.737,0.501,0.158,0.46,0.506,95.71,0.521
42000,1610612757,Portland Trail Blazers,82,50,32,0.61,48.2,36.6,78.3,0.468,4.5,12.9,0.349,17.6,23.2,0.762,11.7,30.3,42.0,23.9,15.3,8.2,5.1,4.0,21.3,95.4,4.2,103.6,99.0,4.6,0.653,1.56,18.7,0.3,0.724,0.519,0.166,0.497,0.539,91.65,0.544
42000,1610612758,Sacramento Kings,82,55,27,0.671,49.0,38.2,85.0,0.449,5.8,16.5,0.354,19.5,25.3,0.771,12.0,33.0,45.0,22.6,14.9,9.7,5.3,5.8,19.5,101.7,5.8,102.8,97.0,5.8,0.591,1.52,16.9,0.272,0.707,0.495,0.15,0.484,0.529,96.97,0.54
42000,1610612759,San Antonio Spurs,82,58,24,0.707,48.4,35.2,76.4,0.461,5.4,13.3,0.407,20.4,28.5,0.715,11.0,33.1,44.1,21.7,14.0,6.9,7.0,5.2,18.9,96.2,7.8,104.7,94.9,9.8,0.617,1.55,17.4,0.271,0.737,0.515,0.152,0.496,0.541,91.84,0.573
42000,1610612760,Seattle SuperSonics,82,44,38,0.537,48.3,36.9,81.1,0.456,5.7,14.3,0.399,17.7,24.2,0.732,12.2,29.5,41.7,21.9,15.3,8.0,5.0,6.2,21.1,97.3,0.0,102.6,102.7,-0.1,0.592,1.43,17.0,0.291,0.698,0.496,0.161,0.491,0.53,94.18,0.494
42000,1610612761,Toronto Raptors,82,47,35,0.573,48.7,37.2,85.0,0.437,5.2,14.2,0.369,18.1,24.2,0.747,13.6,30.8,44.5,24.4,13.2,7.3,6.3,5.4,21.3,97.6,2.3,102.6,100.5,2.1,0.657,1.86,18.3,0.308,0.732,0.515,0.138,0.468,0.51,93.78,0.522
42000,1610612762,Utah Jazz,82,53,29,0.646,48.2,36.1,76.7,0.471,4.0,10.4,0.381,20.9,27.8,0.752,11.5,29.1,40.6,25.7,15.8,8.1,5.6,5.5,25.7,97.1,4.7,104.1,100.0,4.1,0.713,1.63,19.7,0.302,0.732,0.521,0.17,0.497,0.546,92.34,0.548
42000,1610612763,Vancouver Grizzlies,82,23,59,0.28,48.2,35.0,79.7,0.439,4.0,11.5,0.343,17.8,23.1,0.77,10.9,29.6,40.5,23.2,15.7,7.1,4.4,5.8,21.1,91.7,-5.7,96.8,103.2,-6.3,0.662,1.47,18.0,0.261,0.698,0.481,0.166,0.464,0.51,94.13,0.465
42000,1610612764,Washington Wizards,82,19,63,0.232,48.0,34.5,78.7,0.439,3.4,10.3,0.324,20.8,27.4,0.759,12.4,28.9,41.3,20.1,17.0,7.7,4.7,6.2,23.3,93.2,-6.7,97.8,104.8,-7.0,0.581,1.18,15.7,0.297,0.718,0.503,0.178,0.46,0.514,95.3,0.453
42001,1610612737,Atlanta Hawks,82,33,49,0.402,48.2,35.4,80.6,0.439,5.2,14.6,0.354,18.1,23.7,0.765,11.6,29.8,41.5,20.2,15.5,8.1,4.3,6.2,20.8,94.0,-4.2,99.1,103.7,-4.6,0.57,1.3,15.9,0.275,0.709,0.491,0.164,0.471,0.517,94.38,0.465
42001,1610612738,Boston Celtics,82,49,33,0.598,48.4,34.8,82.1,0.424,8.5,23.7,0.359,18.3,23.9,0.764,10.9,31.3,42.2,21.0,13.6,9.7,3.6,5.8,21.7,96.4,2.2,101.1,98.0,3.1,0.604,1.55,16.5,0.241,0.729,0.479,0.143,0.476,0.52,94.99,0.5
42001,1610612766,Charlotte Hornets,82,44,38,0.537,48.2,35.3,80.2,0.44,4.2,12.1,0.348,19.1,25.7,0.745,12.9,30.5,43.5,21.5,14.0,8.0,5.6,5.1,21.3,93.9,1.0,101.4,100.0,1.4,0.608,1.53,16.9,0.306,0.722,0.515,0.151,0.466,0.513,92.45,0.513
42001,1610612741,Chicago Bulls,82,21,61,0.256,48.3,34.3,79.2,0.433,3.7,10.6,0.346,17.2,23.9,0.722,11.3,28.8,40.0,22.2,15.3,7.7,4.4,4.9,22.4,89.5,-8.5,95.5,104.8,-9.3,0.646,1.45,17.4,0.266,0.714,0.484,0.163,0.456,0.499,93.0,0.436
42001,1610612739,Cleveland Cavaliers,82,29,53,0.354,48.4,36.0,80.3,0.448,4.7,12.5,0.377,18.6,24.1,0.772,11.8,30.3,42.1,23.1,14.6,7.0,5.7,5.6,21.4,95.3,-3.3,101.7,105.0,-3.3,0.641,1.58,17.9,0.289,0.728,0.51,0.156,0.477,0.524,92.96,0.482
42001,1610612742,Dallas Mavericks,82,57,25,0.695,48.5,39.0,84.5,0.462,7.6,20.1,0.378,19.6,24.3,0.806,11.2,31.3,42.5,22.1,12.1,7.1,4.8,4.6,22.5,105.2,4.3,109.5,104.8,4.7,0.566,1.83,17.1,0.261,0.707,0.487,0.126,0.507,0.553,95.27,0.517
42001,1610612743,Denver Nuggets,82,27,55,0.329,48.3,35.5,83.8,0.424,5.2,15.7,0.329,15.9,21.4,0.744,13.6,28.2,41.8,22.2,14.7,7.5,5.6,6.8,22.8,92.2,-5.8,97.8,104.9,-7.1,0.623,1.51,17.0,0.306,0.699,0.493,0.156,0.455,0.495,93.26,0.442
42001,1610612765,Detroit Pistons,82,50,32,0.61,48.0,34.7,76.8,0.452,6.9,18.4,0.376,18.0,23.8,0.756,9.9,28.9,38.7,21.5,14.5,7.9,6.9,4.1,20.7,94.3,2.1,102.5,99.3,3.3,0.62,1.48,17.4,0.244,0.705,0.476,0.158,0.497,0.54,92.42,0.523
42001,1610612744,Golden State Warriors,82,21,61,0.256,48.2,36.6,85.2,0.429,3.9,12.1,0.322,20.6,28.6,0.722,16.3,30.4,46.7,20.8,16.8,7.9,6.4,6.3,23.0,97.7,-5.4,99.3,105.6,-6.3,0.569,1.24,15.4,0.353,0.694,0.519,0.171,0.452,0.499,97.49,0.456
42001,1610612745,Houston Rockets,82,28,54,0.341,48.7,34.6,80.8,0.428,6.0,18.0,0.335,17.1,23.1,0.741,12.5,29.4,41.9,18.1,14.1,6.5,5.4,5.1,18.0,92.3,-4.9,99.7,105.9,-6.1,0.522,1.28,14.7,0.29,0.698,0.492,0.152,0.465,0.507,90.84,0.458
42001,1610612754,Indiana Pacers,82,42,40,0.512,48.5,35.8,80.2,0.446,4.9,14.6,0.339,20.3,26.3,0.772,11.3,31.3,42.7,23.0,15.2,8.0,5.3,5.7,22.9,96.8,0.3,101.2,101.1,0.1,0.642,1.51,17.7,0.27,0.71,0.495,0.159,0.477,0.527,94.52,0.51
42001,1610612746,Los Angeles Clippers,82,39,43,0.476,48.3,36.2,81.3,0.445,5.0,14.0,0.356,18.3,24.7,0.739,13.2,30.2,43.4,20.9,14.8,6.2,6.6,5.4,19.8,95.7,-0.5,102.0,103.2,-1.2,0.577,1.41,16.3,0.313,0.699,0.508,0.158,0.476,0.519,92.9,0.495
42001,1610612747,Los Angeles Lakers,82,58,24,0.707,48.2,38.4,83.4,0.461,6.2,17.5,0.354,18.2,26.0,0.699,12.5,31.8,44.3,23.0,12.7,7.6,5.8,4.3,22.2,101.3,7.1,106.5,98.7,7.8,0.597,1.81,17.6,0.288,0.72,0.506,0.133,0.498,0.534,94.76,0.549
42001,1610612763,Memphis Grizzlies,82,23,59,0.28,48.2,34.8,79.7,0.436,4.1,13.4,0.307,16.3,23.0,0.708,12.0,29.4,41.4,21.8,16.4,7.9,6.0,5.6,19.2,89.9,-7.4,95.4,103.8,-8.4,0.626,1.33,17.0,0.278,0.68,0.479,0.174,0.462,0.501,93.5,0.456
42001,1610612748,Miami Heat,82,36,46,0.439,48.6,34.2,77.8,0.439,3.8,11.0,0.347,15.1,20.8,0.724,11.0,31.0,42.0,20.3,14.8,6.7,5.5,4.3,22.5,87.2,-1.5,96.0,97.6,-1.6,0.594,1.37,16.6,0.266,0.74,0.505,0.163,0.463,0.501,89.73,0.501
42001,1610612749,Milwaukee Bucks,82,41,41,0.5,48.5,37.1,80.2,0.462,7.2,19.3,0.375,16.1,21.5,0.748,10.3,31.2,41.4,22.5,14.1,7.3,4.7,4.4,21.8,97.5,-0.2,104.2,103.9,0.4,0.607,1.6,17.8,0.256,0.709,0.493,0.151,0.507,0.544,92.76,0.502
42001,1610612750,Minnesota Timberwolves,82,50,32,0.61,48.3,38.7,84.0,0.461,4.8,12.8,0.378,17.1,21.4,0.798,12.9,31.2,44.2,24.3,13.4,6.4,5.2,5.0,21.2,99.3,3.4,105.8,102.2,3.6,0.628,1.82,18.5,0.313,0.737,0.528,0.143,0.49,0.532,93.29,0.529
